STNAM,FIPST,LEAID,LEANM,ALL_MTH04NUMVALID_1213,ALL_MTH04PCTPROF_1213,ECD_MTH04NUMVALID_1213,ECD_MTH04PCTPROF_1213,HOM_MTH04NUMVALID_1213,HOM_MTH04PCTPROF_1213,ALL_MTH08NUMVALID_1213,ALL_MTH08PCTPROF_1213,ECD_MTH08NUMVALID_1213,ECD_MTH08PCTPROF_1213,HOM_MTH08NUMVALID_1213,HOM_MTH08PCTPROF_1213
MAINE,23,2302950,Beals School Department,1.0,,1.0,,,,5.0,,4.0,,,
MAINE,23,2303150,Biddeford School Department,166.0,52.0,101.0,47.0,5.0,,192.0,47.0,111.0,37.0,3.0,
MAINE,23,2303210,Blue Hill School Department,31.0,74.0,9.0,25.0,,,34.0,74.0,12.0,25.0,,
MAINE,23,2303290,Boothbay-Boothbay Hbr CSD,38.0,54.0,19.0,30.0,2.0,,55.0,64.0,25.0,50.0,,
MAINE,23,2303390,Bowerbank School Department,,,,,,,,,,,,
MAINE,23,2303480,Bremen School Department,,,,,,,,,,,,
MAINE,23,2303510,Brewer School Department,82.0,72.0,31.0,64.0,,,100.0,57.0,37.0,44.0,1.0,
MAINE,23,2303600,Bristol School Department,16.0,50.0,8.0,25.0,,,20.0,70.0,9.0,25.0,,
MAINE,23,2303610,Brooklin School Department,10.0,25.0,5.0,,,,8.0,25.0,2.0,,,
MAINE,23,2303640,Brooksville School Department,5.0,,3.0,,,,9.0,25.0,6.0,25.0,,
MAINE,23,2303780,Brunswick School Department,141.0,62.0,42.0,44.0,,,181.0,77.0,50.0,54.0,1.0,
MAINE,23,2303870,Calais School Department,35.0,44.0,22.0,50.0,,,36.0,44.0,22.0,30.0,,
MAINE,23,2303930,Cape Elizabeth School Department,133.0,82.0,6.0,25.0,,,139.0,82.0,4.0,,,
MAINE,23,2303990,Carroll Plt School Department,,,,,,,,,,,,
MAINE,23,2304080,Castine School Department,7.0,25.0,4.0,,,,8.0,25.0,1.0,,,
MAINE,23,2304110,Caswell School Department,2.0,,1.0,,,,7.0,25.0,5.0,,,
MAINE,23,2304160,Charlotte School Department,4.0,,2.0,,,,6.0,25.0,2.0,,,
MAINE,23,2304620,Cranberry Isles School Department,1.0,,,,,,,,,,,
MAINE,23,2304830,Damariscotta School Department,,,,,,,,,,,,
MAINE,23,2304890,Dedham School Department,17.0,70.0,4.0,,,,25.0,70.0,5.0,,,
MAINE,23,2304895,Deer Isle-Stonington CSD,28.0,10.0,10.0,25.0,,,18.0,50.0,6.0,25.0,,
MAINE,23,2304900,Dennysville School Department,,,,,,,,,,,,
MAINE,23,2305160,Drew Plt School Department,,,,,,,,,,,,
MAINE,23,2305280,East Millinocket School Department,31.0,54.0,20.0,50.0,,,,,,,,
MAINE,23,2305310,Easton School Department,12.0,25.0,4.0,,,,12.0,25.0,6.0,25.0,,
MAINE,23,2305360,Eastport School Department,7.0,25.0,5.0,,,,9.0,25.0,5.0,,,
MAINE,23,2305380,East Range CSD,6.0,25.0,6.0,25.0,,,4.0,,3.0,,,
MAINE,23,2305400,Edgecomb School Department,9.0,25.0,2.0,,,,,,,,,
MAINE,23,2305670,Falmouth School Department,160.0,77.0,11.0,25.0,,,169.0,92.0,7.0,25.0,,
MAINE,23,2305970,Georgetown School Department,10.0,25.0,6.0,25.0,1.0,,,,,,,
MAINE,23,2306060,Gorham School Department,206.0,72.0,38.0,54.0,,,222.0,72.0,49.0,64.0,,
MAINE,23,2306160,Great Salt Bay CSD,39.0,74.0,19.0,70.0,,,43.0,74.0,19.0,70.0,,
MAINE,23,2306180,Greenbush School Department,16.0,70.0,12.0,25.0,,,15.0,25.0,11.0,25.0,,
MAINE,23,2306250,Greenville School Department,11.0,25.0,9.0,25.0,,,13.0,25.0,9.0,25.0,,
MAINE,23,2306330,Harmony School Department,5.0,,3.0,,,,14.0,25.0,4.0,,,
MAINE,23,2306510,Hermon School Department,54.0,74.0,10.0,25.0,,,61.0,77.0,15.0,25.0,,
MAINE,23,2306610,Hope School Department,20.0,10.0,6.0,25.0,,,16.0,10.0,3.0,,,
MAINE,23,2306780,Isle Au Haut School Department,,,,,,,,,,,,
MAINE,23,2306810,Islesboro School Department,6.0,25.0,1.0,,,,11.0,25.0,3.0,,,
MAINE,23,2306870,Jefferson School Department,23.0,70.0,11.0,25.0,,,13.0,25.0,5.0,,,
MAINE,23,2306900,Jonesboro School Department,3.0,,2.0,,,,3.0,,2.0,,,
MAINE,23,2307100,Jonesport School Department,19.0,50.0,15.0,25.0,,,13.0,25.0,11.0,25.0,,
MAINE,23,2307140,Kittery School Department,79.0,77.0,28.0,70.0,3.0,,82.0,72.0,23.0,70.0,2.0,
MAINE,23,2307320,Lewiston School Department,363.0,53.0,246.0,42.0,6.0,25.0,377.0,48.0,254.0,42.0,3.0,
MAINE,23,2307450,Lincolnville School Department,22.0,10.0,10.0,25.0,,,28.0,70.0,14.0,25.0,,
MAINE,23,2307530,Lisbon School Department,92.0,72.0,46.0,74.0,,,100.0,62.0,54.0,44.0,,
MAINE,23,2307590,Frenchboro School Department,1.0,,,,,,,,,,,
MAINE,23,2307710,Machias School Department,33.0,5.0,19.0,10.0,,,27.0,50.0,17.0,30.0,,
MAINE,23,2307800,Madawaska School Department,36.0,64.0,20.0,50.0,,,43.0,54.0,24.0,50.0,,
MAINE,23,2307980,Marshfield School Department,,,,,,,,,,,,
MAINE,23,2308140,Medford School Department,,,,,,,,,,,,
MAINE,23,2308160,Medway School Department,,,,,,,31.0,34.0,19.0,30.0,,
MAINE,23,2308250,Milford School Department,35.0,64.0,17.0,50.0,,,29.0,70.0,15.0,25.0,,
MAINE,23,2308280,Millinocket School Department,43.0,74.0,28.0,70.0,,,38.0,44.0,19.0,30.0,,
MAINE,23,2308400,Moosabec CSD,,,,,,,,,,,,
MAINE,23,2308490,Mount Desert School Department,22.0,10.0,1.0,,,,18.0,10.0,3.0,,,
MAINE,23,2308500,Mt Desert CSD,,,,,,,,,,,,
MAINE,23,2308700,New Sweden School Department,1.0,,1.0,,,,10.0,25.0,5.0,,,
MAINE,23,2308760,Newcastle School Department,,,,,,,,,,,,
MAINE,23,2308940,Nobleboro School Department,12.0,25.0,5.0,,,,13.0,25.0,6.0,25.0,,
MAINE,23,2309330,Orrington School Department,40.0,64.0,9.0,25.0,,,38.0,74.0,8.0,25.0,,
MAINE,23,2309390,Otis School Department,7.0,25.0,5.0,,,,4.0,,3.0,,,
MAINE,23,2309560,Pembroke School Department,9.0,25.0,5.0,,,,12.0,25.0,6.0,25.0,,
MAINE,23,2309630,Penobscot School Department,6.0,25.0,4.0,,,,7.0,25.0,1.0,,,
MAINE,23,2309650,Perry School Department,8.0,25.0,7.0,25.0,,,4.0,,1.0,,,
MAINE,23,2309930,Portland Public Schools,505.0,58.0,267.0,42.0,16.0,10.0,470.0,60.0,247.0,42.0,23.0,30.0
MAINE,23,2309990,Princeton School Department,16.0,70.0,13.0,25.0,,,7.0,25.0,5.0,,,
MAINE,23,2310140,Reed Plt School Department,,,,,,,,,,,,
MAINE,23,2310190,Robbinston School Department,6.0,25.0,4.0,,,,5.0,,4.0,,,
MAINE,23,2310320,Roque Bluffs School Department,,,,,,,,,,,,
MAINE,23,2310500,Sanford School Department,233.0,52.0,156.0,47.0,1.0,,245.0,57.0,157.0,47.0,1.0,
MAINE,23,2310530,Scarborough School Department,238.0,77.0,38.0,54.0,,,270.0,77.0,38.0,54.0,,
MAINE,23,2310590,RSU 11/MSAD 11,148.0,67.0,76.0,57.0,,,148.0,72.0,83.0,62.0,,
MAINE,23,2310620,RSU 82/MSAD 12,10.0,25.0,6.0,25.0,,,16.0,30.0,7.0,25.0,,
MAINE,23,2310650,RSU 83/MSAD 13,15.0,25.0,10.0,25.0,,,21.0,50.0,11.0,25.0,,
MAINE,23,2310680,RSU 84/MSAD 14,6.0,25.0,5.0,,,,18.0,50.0,13.0,25.0,,
MAINE,23,2310710,RSU 15/MSAD 15,168.0,67.0,58.0,54.0,,,128.0,62.0,43.0,54.0,,
MAINE,23,2310770,RSU 17/MSAD 17,254.0,67.0,168.0,57.0,2.0,,259.0,62.0,173.0,52.0,1.0,
MAINE,23,2310830,RSU 85/MSAD 19,12.0,25.0,9.0,25.0,,,17.0,50.0,14.0,25.0,,
MAINE,23,2310860,RSU 79/MSAD 01,108.0,77.0,57.0,64.0,1.0,,138.0,52.0,70.0,32.0,,
MAINE,23,2310890,RSU 86/MSAD 20,26.0,10.0,14.0,25.0,,,40.0,34.0,19.0,30.0,,
MAINE,23,2310950,RSU 22/MSAD 22,149.0,77.0,42.0,64.0,,,125.0,72.0,24.0,50.0,,
MAINE,23,2310980,RSU 87/MSAD 23,67.0,62.0,32.0,54.0,,,60.0,44.0,31.0,34.0,,
MAINE,23,2311010,RSU 88/MSAD 24,20.0,70.0,13.0,25.0,,,20.0,50.0,16.0,30.0,,
MAINE,23,2311100,MSAD 27,75.0,77.0,49.0,64.0,,,80.0,52.0,36.0,44.0,,
MAINE,23,2311130,RSU 28/MSAD 28,80.0,77.0,20.0,50.0,,,86.0,82.0,20.0,70.0,,
MAINE,23,2311160,RSU 29/MSAD 29,87.0,72.0,51.0,64.0,,,101.0,62.0,54.0,54.0,,
MAINE,23,2311220,RSU 30/MSAD 30,23.0,70.0,20.0,70.0,,,24.0,50.0,21.0,50.0,,
MAINE,23,2311250,RSU 31/MSAD 31,46.0,74.0,29.0,70.0,,,38.0,54.0,22.0,50.0,,
MAINE,23,2311280,RSU 32/MSAD 32,28.0,50.0,17.0,50.0,,,17.0,50.0,14.0,25.0,,
MAINE,23,2311310,RSU 33/MSAD 33,10.0,25.0,6.0,25.0,,,24.0,30.0,13.0,25.0,,
MAINE,23,2311370,RSU 35/MSAD 35,167.0,67.0,35.0,64.0,,,188.0,72.0,41.0,74.0,,
MAINE,23,2311430,RSU 37/MSAD 37,52.0,64.0,39.0,64.0,,,57.0,54.0,35.0,54.0,,
MAINE,23,2311520,RSU 03/MSAD 03,87.0,52.0,59.0,44.0,,,113.0,37.0,77.0,27.0,,
MAINE,23,2311550,RSU 40/MSAD 40,147.0,52.0,98.0,47.0,1.0,,147.0,52.0,75.0,47.0,,
MAINE,23,2311580,RSU 41/MSAD 41,68.0,57.0,56.0,54.0,1.0,,64.0,37.0,46.0,24.0,,
MAINE,23,2311610,RSU 42/MSAD 42,34.0,34.0,18.0,30.0,,,30.0,50.0,16.0,50.0,,
MAINE,23,2311670,RSU 44/MSAD 44,58.0,54.0,35.0,54.0,,,70.0,57.0,38.0,44.0,,
MAINE,23,2311700,RSU 45/MSAD 45,37.0,44.0,19.0,50.0,,,21.0,50.0,10.0,25.0,,
MAINE,23,2311730,RSU 80/MSAD 04,49.0,54.0,34.0,44.0,,,46.0,54.0,25.0,50.0,,
MAINE,23,2311790,RSU 06/MSAD 06,294.0,62.0,132.0,47.0,2.0,,311.0,59.0,134.0,42.0,2.0,
MAINE,23,2311820,RSU 07/MSAD 07,2.0,,,,,,3.0,,1.0,,,
MAINE,23,2311850,RSU 08/MSAD 08,8.0,25.0,4.0,,,,14.0,25.0,7.0,25.0,,
MAINE,23,2311910,MSAD 76,9.0,25.0,3.0,,,,7.0,25.0,2.0,,,
MAINE,23,2312100,Education in Unorganized Terr,10.0,25.0,9.0,25.0,,,8.0,25.0,2.0,,,
MAINE,23,2312140,Sedgwick School Department,7.0,25.0,5.0,,,,9.0,25.0,7.0,25.0,,
MAINE,23,2312300,South Bristol School Department,5.0,,2.0,,,,5.0,,2.0,,,
MAINE,23,2312330,South Portland School Department,260.0,67.0,102.0,42.0,3.0,,211.0,62.0,80.0,47.0,3.0,
MAINE,23,2312360,Southport School Department,7.0,25.0,3.0,,,,,,,,,
MAINE,23,2312390,Southwest Harbor School Department,14.0,25.0,5.0,,,,25.0,70.0,10.0,25.0,,
MAINE,23,2312750,Surry School Department,13.0,25.0,5.0,,,,11.0,25.0,4.0,,,
MAINE,23,2312810,Talmadge School Department,,,,,,,,,,,,
MAINE,23,2312960,Tremont School Department,11.0,25.0,5.0,,,,16.0,70.0,9.0,25.0,,
MAINE,23,2312980,Trenton School Department,12.0,25.0,7.0,25.0,,,7.0,25.0,4.0,,,
MAINE,23,2313080,Vanceboro School Department,1.0,,1.0,,,,2.0,,2.0,,,
MAINE,23,2313110,Vassalboro School Department,50.0,74.0,22.0,50.0,,,48.0,54.0,18.0,30.0,,
MAINE,23,2313200,Waite School Department,,,,,,,,,,,,
MAINE,23,2313350,Waterville Public Schools,119.0,57.0,76.0,42.0,2.0,,137.0,47.0,77.0,27.0,4.0,
MAINE,23,2313490,Wells-Ogunquit CSD,83.0,82.0,18.0,70.0,,,123.0,82.0,26.0,70.0,,
MAINE,23,2313500,Wesley School Department,,,,,,,,,,,,
MAINE,23,2313560,Westbrook School Department,185.0,52.0,100.0,42.0,1.0,,187.0,62.0,99.0,47.0,,
MAINE,23,2313710,Whitneyville School Department,,,,,,,,,,,,
MAINE,23,2313860,Winslow Schools,70.0,72.0,40.0,54.0,,,99.0,47.0,37.0,34.0,,
MAINE,23,2313970,Winthrop Public Schools,58.0,84.0,24.0,70.0,,,62.0,62.0,24.0,50.0,,
MAINE,23,2314010,Woodland School Department,16.0,50.0,2.0,,,,12.0,25.0,5.0,,,
MAINE,23,2314100,Yarmouth Schools,120.0,92.0,11.0,25.0,,,113.0,87.0,9.0,25.0,,
MAINE,23,2314130,York School Department,136.0,92.0,22.0,70.0,1.0,,154.0,82.0,22.0,70.0,,
MAINE,23,2314160,RSU 52/MSAD 52,145.0,62.0,54.0,44.0,1.0,,150.0,67.0,68.0,57.0,,
MAINE,23,2314190,RSU 55/MSAD 55,67.0,72.0,40.0,64.0,,,89.0,57.0,42.0,44.0,,
MAINE,23,2314210,RSU 61/MSAD 61,128.0,77.0,72.0,67.0,,,121.0,52.0,67.0,42.0,,
MAINE,23,2314240,RSU 51/MSAD 51,157.0,82.0,16.0,70.0,,,164.0,87.0,14.0,25.0,,
MAINE,23,2314300,RSU 58/MSAD 58,57.0,64.0,34.0,54.0,,,69.0,82.0,45.0,84.0,,
MAINE,23,2314330,RSU 49/MSAD 49,157.0,72.0,100.0,67.0,,,188.0,47.0,98.0,37.0,,
MAINE,23,2314410,RSU 65/MSAD 65,1.0,,1.0,,,,,,,,,
MAINE,23,2314440,RSU 64/MSAD 64,93.0,62.0,56.0,54.0,,,110.0,47.0,58.0,34.0,,
MAINE,23,2314470,RSU 63/MSAD 63,70.0,72.0,21.0,50.0,,,68.0,67.0,27.0,50.0,,
MAINE,23,2314530,MSAD 46,64.0,57.0,46.0,44.0,,,65.0,62.0,45.0,54.0,,
MAINE,23,2314560,RSU 59/MSAD 59,58.0,54.0,43.0,54.0,,,80.0,47.0,54.0,44.0,1.0,
MAINE,23,2314590,RSU 54/MSAD 54,192.0,67.0,122.0,62.0,1.0,,194.0,57.0,121.0,42.0,2.0,
MAINE,23,2314610,RSU 53/MSAD 53,68.0,57.0,37.0,44.0,,,83.0,47.0,43.0,34.0,1.0,
MAINE,23,2314670,RSU 57/MSAD 57,222.0,62.0,99.0,52.0,3.0,,296.0,62.0,120.0,47.0,7.0,25.0
MAINE,23,2314700,RSU 60/MSAD 60,214.0,67.0,91.0,52.0,,,193.0,62.0,88.0,57.0,,
MAINE,23,2314761,RSU 68/MSAD 68,55.0,54.0,35.0,44.0,,,90.0,47.0,43.0,34.0,,
MAINE,23,2314762,RSU 70/MSAD 70,36.0,64.0,24.0,70.0,,,41.0,54.0,23.0,30.0,,
MAINE,23,2314765,RSU 72/MSAD 72,87.0,57.0,41.0,54.0,,,94.0,57.0,50.0,44.0,,
MAINE,23,2314767,RSU 74/MSAD 74,43.0,54.0,31.0,54.0,,,48.0,54.0,26.0,50.0,,
MAINE,23,2314768,RSU 75/MSAD 75,195.0,77.0,70.0,62.0,2.0,,210.0,67.0,82.0,62.0,1.0,
MAINE,23,2314771,Chebeague Island School Department,6.0,25.0,2.0,,,,,,,,,
MAINE,23,2314772,RSU 01 - LKRSU,154.0,57.0,84.0,47.0,2.0,,174.0,67.0,81.0,47.0,,
MAINE,23,2314773,RSU 21,215.0,77.0,38.0,64.0,,,200.0,77.0,25.0,70.0,,
MAINE,23,2314775,RSU 16,130.0,67.0,63.0,57.0,,,130.0,57.0,71.0,52.0,,
MAINE,23,2314776,RSU 02,150.0,67.0,58.0,54.0,1.0,,158.0,47.0,70.0,42.0,,
MAINE,23,2314777,RSU 67,69.0,57.0,43.0,54.0,,,104.0,57.0,62.0,47.0,,
MAINE,23,2314778,RSU 26,90.0,72.0,27.0,50.0,,,112.0,82.0,33.0,54.0,1.0,
MAINE,23,2314779,RSU 18,205.0,62.0,87.0,47.0,,,224.0,62.0,92.0,47.0,1.0,
MAINE,23,2314780,RSU 12,140.0,67.0,70.0,52.0,,,134.0,67.0,68.0,52.0,,
MAINE,23,2314782,RSU 34,101.0,62.0,52.0,44.0,3.0,,104.0,62.0,52.0,44.0,,
MAINE,23,2314783,RSU 04,89.0,52.0,48.0,44.0,,,126.0,52.0,67.0,42.0,5.0,
MAINE,23,2314784,RSU 23,294.0,72.0,125.0,62.0,,,324.0,59.0,146.0,47.0,3.0,
MAINE,23,2314785,RSU 19,142.0,62.0,94.0,52.0,,,180.0,52.0,111.0,42.0,,
MAINE,23,2314787,RSU 13,158.0,62.0,96.0,62.0,,,145.0,62.0,80.0,52.0,,
MAINE,23,2314788,RSU 38,80.0,72.0,27.0,70.0,2.0,,89.0,62.0,30.0,50.0,,
MAINE,23,2314789,RSU 05,159.0,67.0,42.0,44.0,,,142.0,72.0,46.0,54.0,,
MAINE,23,2314790,RSU 24,176.0,67.0,107.0,62.0,4.0,,173.0,67.0,96.0,57.0,1.0,
MAINE,23,2314791,RSU 20,179.0,62.0,109.0,57.0,,,163.0,57.0,94.0,42.0,1.0,
MAINE,23,2314793,RSU 14,257.0,62.0,88.0,47.0,,,234.0,67.0,85.0,57.0,,
MAINE,23,2314794,RSU 39,106.0,62.0,54.0,54.0,,,105.0,47.0,59.0,24.0,1.0,
MAINE,23,2314795,RSU 10,191.0,57.0,135.0,52.0,,,239.0,42.0,160.0,32.0,,
MAINE,23,2314796,RSU 25,102.0,52.0,53.0,24.0,1.0,,85.0,47.0,46.0,44.0,3.0,
MAINE,23,2314803,RSU 78,12.0,25.0,3.0,,,,16.0,50.0,7.0,25.0,,
MAINE,23,2314805,RSU 73,100.0,57.0,65.0,47.0,,,122.0,62.0,63.0,47.0,3.0,
MAINE,23,2314806,RSU 50,51.0,64.0,32.0,54.0,,,60.0,44.0,41.0,34.0,,
MAINE,23,2314807,Cornville Regional Charter School,8.0,25.0,4.0,,,,,,,,,
MAINE,23,2314808,Maine Academy of Natural Sciences,,,,,,,,,,,,
MAINE,23,2314809,RSU 09,145.0,67.0,80.0,57.0,,,173.0,57.0,94.0,52.0,,
MARYLAND,24,2400027,SEED School of Maryland,,,,,,,76.0,62.0,60.0,64.0,0.0,
MARYLAND,24,2400030,Allegany County Public Schools,635.0,94.0,349.0,91.0,11.0,25.0,602.0,71.0,332.0,59.0,1.0,
MARYLAND,24,2400060,Anne Arundel County Public Schools,5952.0,94.0,1946.0,88.0,62.0,77.0,5684.0,67.0,1696.0,43.0,81.0,42.0
MARYLAND,24,2400090,Baltimore City Public Schools,5954.0,76.0,5243.0,74.0,245.0,67.0,5437.0,38.0,4607.0,36.0,101.0,32.0
MARYLAND,24,2400120,Baltimore County Public Schools,8094.0,93.0,3994.0,90.0,140.0,87.0,7626.0,67.0,3698.0,53.0,150.0,42.0
MARYLAND,24,2400150,Calvert County Public Schools,1211.0,94.0,300.0,87.0,6.0,25.0,1288.0,86.0,268.0,67.0,9.0,25.0
MARYLAND,24,2400180,Caroline County Public Schools,397.0,93.0,232.0,92.0,5.0,,375.0,88.0,233.0,82.0,2.0,
MARYLAND,24,2400210,Carroll County Public Schools,1967.0,95.0,385.0,87.0,8.0,25.0,1983.0,83.0,327.0,63.0,10.0,25.0
MARYLAND,24,2400240,Cecil County Public Schools,1107.0,83.0,494.0,74.0,31.0,64.0,1178.0,63.0,447.0,47.0,22.0,30.0
MARYLAND,24,2400270,Charles County Public Schools,1912.0,87.0,675.0,79.0,52.0,74.0,1927.0,72.0,594.0,59.0,48.0,54.0
MARYLAND,24,2400300,Dorchester County Public Schools,354.0,79.0,237.0,72.0,3.0,,308.0,60.0,183.0,47.0,2.0,
MARYLAND,24,2400330,Frederick County Public Schools,2967.0,91.0,777.0,81.0,41.0,84.0,2989.0,75.0,675.0,52.0,38.0,34.0
MARYLAND,24,2400360,Garrett County Public Schools,305.0,85.0,150.0,77.0,1.0,,315.0,76.0,142.0,67.0,0.0,
MARYLAND,24,2400390,Harford County Public Schools,2837.0,91.0,966.0,83.0,26.0,70.0,2809.0,75.0,776.0,55.0,17.0,30.0
MARYLAND,24,2400420,Howard County Public Schools,3923.0,94.0,717.0,84.0,39.0,74.0,3781.0,82.0,675.0,55.0,28.0,50.0
MARYLAND,24,2400450,Kent County Public Schools,156.0,82.0,82.0,77.0,8.0,25.0,151.0,52.0,82.0,37.0,4.0,
MARYLAND,24,2400480,Montgomery County Public Schools,11072.0,91.0,3780.0,81.0,67.0,62.0,10308.0,75.0,3262.0,51.0,58.0,34.0
MARYLAND,24,2400510,Prince George's County Public Schools,8959.0,82.0,5940.0,80.0,173.0,67.0,8261.0,52.0,4819.0,45.0,145.0,32.0
MARYLAND,24,2400540,Queen Anne's County Public Schools,558.0,89.0,142.0,77.0,3.0,,583.0,69.0,144.0,52.0,2.0,
MARYLAND,24,2400570,Somerset County Public Schools,216.0,92.0,151.0,92.0,8.0,25.0,199.0,62.0,141.0,57.0,7.0,25.0
MARYLAND,24,2400600,St. Mary's County Public Schools,1287.0,93.0,452.0,87.0,19.0,70.0,1239.0,76.0,369.0,62.0,18.0,30.0
MARYLAND,24,2400630,Talbot County Public Schools,335.0,83.0,157.0,77.0,8.0,25.0,313.0,60.0,104.0,37.0,4.0,
MARYLAND,24,2400660,Washingtion County Public Schools,1722.0,88.0,849.0,83.0,29.0,70.0,1675.0,78.0,768.0,69.0,32.0,54.0
MARYLAND,24,2400690,Wicomico County Public Schools,1129.0,92.0,691.0,89.0,109.0,87.0,1002.0,73.0,557.0,60.0,60.0,54.0
MARYLAND,24,2400720,Worcester County Public Schools,486.0,96.0,240.0,92.0,2.0,,486.0,90.0,207.0,87.0,2.0,
MASSACHUSETTS,25,2500001,Quabbin,194.0,47.0,52.0,34.0,1.0,,223.0,57.0,63.0,42.0,3.0,
MASSACHUSETTS,25,2500002,Spencer-E Brookfield,131.0,42.0,60.0,34.0,1.0,,178.0,37.0,72.0,27.0,,
MASSACHUSETTS,25,2500013,Southwick-Tolland-Granville Regional School District,123.0,57.0,24.0,30.0,1.0,,151.0,52.0,41.0,34.0,1.0,
MASSACHUSETTS,25,2500014,Chesterfield-Goshen,23.0,70.0,3.0,,,,,,,,,
MASSACHUSETTS,25,2500021,Academy Of the Pacific Rim Charter Public (District),,,,,,,81.0,72.0,40.0,74.0,,
MASSACHUSETTS,25,2500022,Benjamin Banneker Charter Public (District),55.0,44.0,46.0,44.0,,,,,,,,
MASSACHUSETTS,25,2500024,Cape Cod Lighthouse Charter (District),,,,,,,75.0,57.0,12.0,25.0,,
MASSACHUSETTS,25,2500025,Innovation Academy Charter (District),,,,,,,98.0,72.0,9.0,25.0,,
MASSACHUSETTS,25,2500026,City On A Hill Charter Public (District),,,,,,,,,,,,
MASSACHUSETTS,25,2500027,Community Day Charter Public School - Prospect (District),49.0,74.0,39.0,64.0,,,21.0,10.0,12.0,25.0,,
MASSACHUSETTS,25,2500028,Sabis International Charter (District),127.0,52.0,67.0,37.0,,,127.0,57.0,66.0,42.0,,
MASSACHUSETTS,25,2500029,Neighborhood House Charter (District),41.0,54.0,26.0,50.0,1.0,,34.0,54.0,29.0,50.0,,
MASSACHUSETTS,25,2500030,Benjamin Franklin Classical Charter Public (District),49.0,5.0,,,,,49.0,84.0,,,,
MASSACHUSETTS,25,2500031,Hilltown Cooperative Charter  Public (District),20.0,70.0,5.0,,,,16.0,70.0,3.0,,,
MASSACHUSETTS,25,2500032,Lawrence Family Development Charter (District),60.0,54.0,54.0,54.0,,,55.0,64.0,53.0,64.0,,
MASSACHUSETTS,25,2500033,Lowell Middlesex Academy Charter (District),,,,,,,,,,,,
MASSACHUSETTS,25,2500034,Marblehead Community Charter Public (District),47.0,54.0,3.0,,,,46.0,74.0,1.0,,,
MASSACHUSETTS,25,2500035,Martha's Vineyard Charter (District),16.0,70.0,6.0,25.0,,,21.0,50.0,8.0,25.0,,
MASSACHUSETTS,25,2500038,Francis W. Parker Charter Essential (District),,,,,,,72.0,57.0,3.0,,,
MASSACHUSETTS,25,2500039,Boston Renaissance Charter Public (District),153.0,37.0,127.0,32.0,4.0,,,,,,,
MASSACHUSETTS,25,2500040,South Shore Charter Public (District),43.0,64.0,12.0,25.0,,,44.0,54.0,11.0,25.0,,
MASSACHUSETTS,25,2500041,Atlantis Charter (District),71.0,42.0,36.0,44.0,,,79.0,72.0,55.0,64.0,,
MASSACHUSETTS,25,2500043,Up-Island Regional,21.0,50.0,1.0,,,,33.0,84.0,4.0,,,
MASSACHUSETTS,25,2500044,Pioneer Valley Performing Arts Charter Public (District),,,,,,,67.0,32.0,15.0,25.0,,
MASSACHUSETTS,25,2500045,Seven Hills Charter Public (District),75.0,37.0,63.0,37.0,1.0,,54.0,24.0,44.0,24.0,,
MASSACHUSETTS,25,2500046,Prospect Hill Academy Charter (District),97.0,32.0,65.0,27.0,,,95.0,57.0,50.0,44.0,,
MASSACHUSETTS,25,2500049,Boston Day and Evening Academy Charter (District),,,,,,,,,,,,
MASSACHUSETTS,25,2500051,Abby Kelley Foster Charter Public (District),109.0,37.0,78.0,37.0,,,111.0,52.0,70.0,42.0,1.0,
MASSACHUSETTS,25,2500052,Foxborough Regional Charter (District),110.0,57.0,21.0,50.0,,,100.0,47.0,29.0,30.0,,
MASSACHUSETTS,25,2500053,Boston Collegiate Charter (District),,,,,,,94.0,87.0,46.0,84.0,,
MASSACHUSETTS,25,2500054,Edward M. Kennedy Academy for Health Careers (Horace Mann Ch,,,,,,,,,,,,
MASSACHUSETTS,25,2500055,Mystic Valley Regional Charter (District),115.0,52.0,31.0,44.0,,,112.0,57.0,22.0,30.0,,
MASSACHUSETTS,25,2500056,New Leadership Charter (District),,,,,,,81.0,8.0,68.0,8.0,,
MASSACHUSETTS,25,2500057,Rising Tide Charter Public (District),,,,,,,85.0,57.0,4.0,,,
MASSACHUSETTS,25,2500058,Sturgis Charter Public (District),,,,,,,,,,,,
MASSACHUSETTS,25,2500060,Conservatory Lab Charter (District),20.0,70.0,14.0,25.0,,,,,,,,
MASSACHUSETTS,25,2500062,River Valley Charter (District),33.0,54.0,1.0,,,,33.0,74.0,,,,
MASSACHUSETTS,25,2500063,Roxbury Preparatory Charter (District),,,,,,,70.0,87.0,57.0,5.0,,
MASSACHUSETTS,25,2500065,Lowell Community Charter Public (District),100.0,42.0,82.0,42.0,,,,,,,,
MASSACHUSETTS,25,2500066,MATCH Charter Public School (District),,,,,,,81.0,77.0,64.0,77.0,,
MASSACHUSETTS,25,2500067,Manchester Essex Regional,126.0,77.0,10.0,25.0,,,118.0,72.0,13.0,25.0,,
MASSACHUSETTS,25,2500068,Christa McAuliffe Regional Charter Public (District),,,,,,,98.0,67.0,15.0,25.0,,
MASSACHUSETTS,25,2500069,Amesbury Academy Charter Public (District),,,,,,,,,,,,
MASSACHUSETTS,25,2500070,Codman Academy Charter Public (District),,,,,,,,,,,,
MASSACHUSETTS,25,2500071,Edward Brooke Charter (District),58.0,5.0,43.0,5.0,,,35.0,84.0,29.0,10.0,,
