STNAM,FIPST,LEAID,leanm11,ALL_MTH04numvalid_1112,ALL_MTH04pctprof_1112,ECD_MTH04numvalid_1112,ECD_MTH04pctprof_1112,HOM_MTH04numvalid_1112,HOM_MTH04pctprof_1112,ALL_MTH08numvalid_1112,ALL_MTH08pctprof_1112,ECD_MTH08numvalid_1112,ECD_MTH08pctprof_1112,HOM_MTH08numvalid_1112,HOM_MTH08pctprof_1112
LOUISIANA,22,2201290,Rapides Parish,2032.0,71.0,1577.0,66.0,56.0,54.0,1700.0,61.0,1200.0,53.0,34.0,44.0
LOUISIANA,22,2201320,Red River Parish,104.0,57.0,95.0,52.0,3.0,,102.0,57.0,81.0,52.0,5.0,
LOUISIANA,22,2201350,Richland Parish,285.0,62.0,244.0,57.0,3.0,,264.0,57.0,225.0,52.0,1.0,
LOUISIANA,22,2201380,Sabine Parish,324.0,75.0,241.0,72.0,5.0,,314.0,75.0,208.0,67.0,5.0,
LOUISIANA,22,2201410,St. Bernard Parish,531.0,83.0,420.0,81.0,11.0,25.0,432.0,73.0,316.0,70.0,3.0,
LOUISIANA,22,2201440,St. Charles Parish,669.0,82.0,388.0,75.0,4.0,,784.0,73.0,394.0,61.0,0.0,
LOUISIANA,22,2201470,St. Helena Parish,94.0,47.0,86.0,47.0,4.0,,,,,,,
LOUISIANA,22,2201500,St. James Parish,298.0,82.0,229.0,77.0,2.0,,301.0,59.0,211.0,47.0,1.0,
LOUISIANA,22,2201530,St. John the Baptist Parish,523.0,78.0,460.0,78.0,16.0,40.0,492.0,69.0,414.0,69.0,12.0,25.0
LOUISIANA,22,2201560,St. Landry Parish,1365.0,65.0,1153.0,61.0,27.0,50.0,1077.0,56.0,856.0,51.0,12.0,25.0
LOUISIANA,22,2201590,St. Martin Parish,713.0,69.0,593.0,66.0,17.0,70.0,632.0,58.0,484.0,54.0,8.0,25.0
LOUISIANA,22,2201620,St. Mary Parish,747.0,81.0,584.0,77.0,22.0,70.0,792.0,61.0,599.0,57.0,11.0,25.0
LOUISIANA,22,2201650,St. Tammany Parish,2902.0,85.0,1450.0,77.0,120.0,72.0,2842.0,77.0,1277.0,65.0,90.0,57.0
LOUISIANA,22,2201680,Tangipahoa Parish,1666.0,62.0,1348.0,58.0,21.0,50.0,1480.0,55.0,1118.0,48.0,9.0,25.0
LOUISIANA,22,2201710,Tensas Parish,73.0,72.0,72.0,72.0,5.0,,53.0,34.0,51.0,34.0,3.0,
LOUISIANA,22,2201740,Terrebonne Parish,1496.0,77.0,1070.0,73.0,67.0,67.0,1294.0,61.0,843.0,51.0,43.0,54.0
LOUISIANA,22,2201770,Union Parish,211.0,67.0,182.0,62.0,2.0,,187.0,57.0,148.0,52.0,3.0,
LOUISIANA,22,2201800,Vermilion Parish,806.0,76.0,527.0,69.0,8.0,25.0,708.0,64.0,423.0,57.0,13.0,25.0
LOUISIANA,22,2201830,Vernon Parish,788.0,85.0,495.0,82.0,0.0,,734.0,76.0,377.0,70.0,1.0,
LOUISIANA,22,2201860,Washington Parish,430.0,68.0,385.0,65.0,5.0,,448.0,63.0,357.0,59.0,4.0,
LOUISIANA,22,2201890,Webster Parish,607.0,64.0,414.0,58.0,3.0,,486.0,56.0,291.0,47.0,6.0,25.0
LOUISIANA,22,2201920,West Baton Rouge Parish,277.0,67.0,207.0,62.0,14.0,25.0,302.0,66.0,214.0,62.0,7.0,25.0
LOUISIANA,22,2201950,West Carroll Parish,174.0,77.0,135.0,72.0,0.0,,159.0,72.0,117.0,67.0,0.0,
LOUISIANA,22,2201980,West Feliciana Parish,153.0,87.0,85.0,77.0,2.0,,150.0,82.0,68.0,77.0,3.0,
LOUISIANA,22,2202010,Winn Parish,204.0,67.0,146.0,62.0,3.0,,199.0,62.0,137.0,52.0,0.0,
LOUISIANA,22,2280100,Special School District,1.0,,1.0,,,,27.0,10.0,23.0,10.0,0.0,
MAINE,23,2300008,Fayette School Department,6.0,25.0,,,,,,,,,,
MAINE,23,2300009,Long Island School Department,1.0,,1.0,,,,,,,,,
MAINE,23,2300049,ME Sch of Science & Mathematics,,,,,,,,,,,,
MAINE,23,2300050,Arthur R. Gould Sch--LCYDC,,,,,,,,,,,,
MAINE,23,2300053,Five Town CSD,,,,,,,,,,,,
MAINE,23,2300056,Mountain View Youth Dev Ctr,,,,,,,,,,,,
MAINE,23,2300062,East Machias School Department,22.0,40.0,16.0,40.0,,,27.0,70.0,16.0,40.0,,
MAINE,23,2300064,Indian Township,12.0,25.0,10.0,25.0,,,9.0,25.0,6.0,25.0,,
MAINE,23,2300065,Cutler School Department,8.0,25.0,3.0,,,,7.0,25.0,4.0,,,
MAINE,23,2300066,Indian Island,19.0,50.0,18.0,50.0,,,11.0,25.0,9.0,25.0,,
MAINE,23,2300067,Machiasport School Department,1.0,,1.0,,,,3.0,,3.0,,,
MAINE,23,2300068,Whiting School Department,5.0,,2.0,,,,6.0,25.0,4.0,,,
MAINE,23,2300069,Pleasant Point,12.0,25.0,11.0,25.0,,,11.0,25.0,8.0,25.0,,
MAINE,23,2302220,Acton School Department,19.0,70.0,12.0,25.0,,,26.0,70.0,13.0,25.0,,
MAINE,23,2302280,Alexander School Department,5.0,,4.0,,,,4.0,,2.0,,,
MAINE,23,2302500,Airline CSD,8.0,25.0,1.0,,,,4.0,,4.0,,,
MAINE,23,2302510,Appleton School Department,14.0,25.0,3.0,,,,12.0,25.0,4.0,,,
MAINE,23,2302610,Auburn School Department,265.0,62.0,136.0,47.0,2.0,,274.0,57.0,132.0,47.0,,
MAINE,23,2302640,Augusta Public Schools,152.0,62.0,99.0,57.0,1.0,,143.0,57.0,82.0,47.0,1.0,
MAINE,23,2302730,Baileyville School Department,17.0,50.0,7.0,25.0,,,19.0,50.0,11.0,25.0,,
MAINE,23,2302820,Bangor School Department,278.0,77.0,150.0,67.0,2.0,,266.0,72.0,127.0,62.0,1.0,
MAINE,23,2302850,Bar Harbor School Department,49.0,64.0,7.0,25.0,,,54.0,74.0,13.0,25.0,,
MAINE,23,2302950,Beals School Department,7.0,25.0,4.0,,,,2.0,,2.0,,,
MAINE,23,2303150,Biddeford School Department,215.0,62.0,113.0,52.0,4.0,,192.0,42.0,92.0,27.0,1.0,
MAINE,23,2303210,Blue Hill School Department,29.0,40.0,10.0,25.0,,,22.0,40.0,8.0,25.0,,
MAINE,23,2303290,Boothbay-Boothbay Hbr CSD,33.0,64.0,16.0,50.0,1.0,,63.0,62.0,26.0,30.0,,
MAINE,23,2303480,Bremen School Department,,,,,,,,,,,,
MAINE,23,2303510,Brewer School Department,106.0,57.0,44.0,44.0,,,95.0,52.0,31.0,54.0,1.0,
MAINE,23,2303600,Bristol School Department,17.0,70.0,6.0,25.0,,,22.0,70.0,10.0,25.0,,
MAINE,23,2303610,Brooklin School Department,5.0,,4.0,,,,7.0,25.0,2.0,,,
MAINE,23,2303640,Brooksville School Department,4.0,,2.0,,,,3.0,,,,,
MAINE,23,2303780,Brunswick School Department,166.0,62.0,54.0,44.0,1.0,,178.0,67.0,61.0,47.0,,
MAINE,23,2303870,Calais School Department,36.0,44.0,24.0,30.0,,,28.0,30.0,12.0,25.0,,
MAINE,23,2303930,Cape Elizabeth School Department,119.0,87.0,8.0,25.0,,,149.0,87.0,12.0,25.0,,
MAINE,23,2303990,Carroll Plt School Department,,,,,,,,,,,,
MAINE,23,2304080,Castine School Department,4.0,,,,,,9.0,25.0,1.0,,,
MAINE,23,2304110,Caswell School Department,7.0,25.0,6.0,25.0,,,6.0,25.0,5.0,,,
MAINE,23,2304160,Charlotte School Department,6.0,25.0,3.0,,,,3.0,,1.0,,,
MAINE,23,2304620,Cranberry Isles School Department,2.0,,,,,,2.0,,,,,
MAINE,23,2304830,Damariscotta School Department,,,,,,,,,,,,
MAINE,23,2304890,Dedham School Department,12.0,25.0,5.0,,,,16.0,50.0,7.0,25.0,,
MAINE,23,2304895,Deer Isle-Stonington CSD,22.0,70.0,14.0,25.0,,,24.0,50.0,9.0,25.0,,
MAINE,23,2304900,Dennysville School Department,,,,,,,,,,,,
MAINE,23,2305280,East Millinocket School Department,28.0,70.0,17.0,50.0,,,,,,,,
MAINE,23,2305310,Easton School Department,10.0,25.0,4.0,,,,9.0,25.0,4.0,,,
MAINE,23,2305360,Eastport School Department,9.0,25.0,4.0,,,,15.0,25.0,11.0,25.0,,
MAINE,23,2305380,East Range CSD,5.0,,5.0,,,,2.0,,2.0,,,
MAINE,23,2305400,Edgecomb School Department,15.0,25.0,10.0,25.0,,,,,,,,
MAINE,23,2305670,Falmouth School Department,166.0,87.0,11.0,25.0,,,183.0,87.0,6.0,25.0,,
MAINE,23,2305970,Georgetown School Department,17.0,50.0,5.0,,,,,,,,,
MAINE,23,2306060,Gorham School Department,213.0,72.0,43.0,44.0,1.0,,201.0,67.0,44.0,34.0,,
MAINE,23,2306160,Great Salt Bay CSD,46.0,64.0,23.0,50.0,,,50.0,74.0,19.0,70.0,1.0,
MAINE,23,2306180,Greenbush School Department,16.0,40.0,12.0,25.0,,,17.0,50.0,10.0,25.0,,
MAINE,23,2306250,Greenville School Department,24.0,40.0,11.0,25.0,,,13.0,25.0,9.0,25.0,,
MAINE,23,2306330,Harmony School Department,15.0,25.0,8.0,25.0,1.0,,10.0,25.0,8.0,25.0,,
MAINE,23,2306510,Hermon School Department,60.0,74.0,19.0,70.0,,,73.0,62.0,13.0,25.0,,
MAINE,23,2306610,Hope School Department,22.0,40.0,7.0,25.0,,,15.0,25.0,8.0,25.0,,
MAINE,23,2306780,Isle Au Haut School Department,1.0,,,,,,,,,,,
MAINE,23,2306810,Islesboro School Department,2.0,,2.0,,,,12.0,25.0,3.0,,,
MAINE,23,2306870,Jefferson School Department,15.0,25.0,9.0,25.0,,,24.0,50.0,16.0,30.0,,
MAINE,23,2306900,Jonesboro School Department,4.0,,4.0,,,,7.0,25.0,4.0,,,
MAINE,23,2307100,Jonesport School Department,12.0,25.0,6.0,25.0,,,12.0,25.0,8.0,25.0,,
MAINE,23,2307140,Kittery School Department,82.0,72.0,28.0,70.0,,,67.0,67.0,23.0,30.0,2.0,
MAINE,23,2307200,Lakeville School Department,,,,,,,,,,,,
MAINE,23,2307320,Lewiston School Department,355.0,55.0,257.0,47.0,3.0,,319.0,39.0,217.0,27.0,4.0,
MAINE,23,2307450,Lincolnville School Department,23.0,70.0,8.0,25.0,,,23.0,70.0,5.0,,,
MAINE,23,2307530,Lisbon School Department,91.0,52.0,50.0,44.0,,,82.0,62.0,37.0,54.0,,
MAINE,23,2307590,Frenchboro School Department,1.0,,,,,,,,,,,
MAINE,23,2307710,Machias School Department,45.0,74.0,26.0,70.0,,,29.0,50.0,16.0,50.0,,
MAINE,23,2307800,Madawaska School Department,41.0,54.0,20.0,50.0,,,41.0,54.0,14.0,25.0,,
MAINE,23,2307980,Marshfield School Department,,,,,,,,,,,,
MAINE,23,2308160,Medway School Department,,,,,,,32.0,54.0,22.0,50.0,,
MAINE,23,2308250,Milford School Department,30.0,70.0,17.0,70.0,,,34.0,44.0,21.0,50.0,,
MAINE,23,2308280,Millinocket School Department,29.0,70.0,22.0,50.0,,,34.0,34.0,19.0,30.0,,
MAINE,23,2308340,Monhegan Plt School Dept,,,,,,,2.0,,,,,
MAINE,23,2308400,Moosabec CSD,,,,,,,,,,,,
MAINE,23,2308490,Mount Desert School Department,24.0,70.0,6.0,25.0,,,14.0,25.0,2.0,,,
MAINE,23,2308500,Mt Desert CSD,,,,,,,,,,,,
MAINE,23,2308700,New Sweden School Department,8.0,25.0,5.0,,,,8.0,25.0,2.0,,,
MAINE,23,2308760,Newcastle School Department,,,,,,,,,,,,
MAINE,23,2308940,Nobleboro School Department,10.0,25.0,8.0,25.0,,,12.0,25.0,5.0,,,
MAINE,23,2309330,Orrington School Department,31.0,54.0,7.0,25.0,,,42.0,64.0,18.0,30.0,,
MAINE,23,2309390,Otis School Department,7.0,25.0,4.0,,,,4.0,,2.0,,,
MAINE,23,2309560,Pembroke School Department,11.0,25.0,7.0,25.0,,,9.0,25.0,8.0,25.0,,
MAINE,23,2309630,Penobscot School Department,5.0,,2.0,,,,9.0,25.0,4.0,,,
MAINE,23,2309650,Perry School Department,10.0,25.0,7.0,25.0,,,12.0,25.0,6.0,25.0,,
MAINE,23,2309930,Portland Public Schools,499.0,57.0,262.0,37.0,15.0,25.0,505.0,57.0,277.0,37.0,10.0,25.0
MAINE,23,2309990,Princeton School Department,8.0,25.0,5.0,,,,8.0,25.0,2.0,,,
MAINE,23,2310140,Reed Plt School Department,,,,,,,,,,,,
MAINE,23,2310190,Robbinston School Department,2.0,,1.0,,,,5.0,,5.0,,,
MAINE,23,2310320,Roque Bluffs School Department,,,,,,,,,,,,
MAINE,23,2310500,Sanford School Department,221.0,57.0,150.0,57.0,1.0,,233.0,52.0,136.0,42.0,2.0,
MAINE,23,2310530,Scarborough School Department,255.0,77.0,51.0,54.0,,,263.0,72.0,44.0,54.0,1.0,
MAINE,23,2310590,RSU 11/MSAD 11,146.0,72.0,73.0,62.0,2.0,,162.0,52.0,74.0,42.0,,
MAINE,23,2310620,RSU 82/MSAD 12,13.0,25.0,8.0,25.0,,,10.0,25.0,6.0,25.0,,
MAINE,23,2310650,RSU 83/MSAD 13,12.0,25.0,6.0,25.0,,,17.0,50.0,11.0,25.0,,
MAINE,23,2310680,RSU 84/MSAD 14,8.0,25.0,7.0,25.0,,,9.0,25.0,6.0,25.0,,
MAINE,23,2310710,RSU 15/MSAD 15,163.0,72.0,57.0,64.0,1.0,,156.0,72.0,47.0,64.0,,
MAINE,23,2310770,RSU 17/MSAD 17,227.0,52.0,144.0,42.0,2.0,,279.0,62.0,184.0,52.0,2.0,
MAINE,23,2310830,RSU 85/MSAD 19,6.0,25.0,5.0,,,,7.0,25.0,3.0,,,
MAINE,23,2310860,RSU 79/MSAD 01,145.0,72.0,85.0,67.0,1.0,,142.0,57.0,65.0,42.0,,
MAINE,23,2310890,RSU 86/MSAD 20,44.0,74.0,28.0,70.0,,,35.0,64.0,18.0,50.0,,
MAINE,23,2310950,RSU 22/MSAD 22,171.0,67.0,54.0,54.0,2.0,,167.0,72.0,35.0,54.0,1.0,
MAINE,23,2310980,RSU 87/MSAD 23,61.0,57.0,34.0,54.0,,,61.0,57.0,24.0,50.0,,
MAINE,23,2311010,RSU 88/MSAD 24,14.0,25.0,6.0,25.0,,,17.0,50.0,11.0,25.0,,
MAINE,23,2311100,MSAD 27,62.0,67.0,31.0,54.0,,,81.0,47.0,43.0,44.0,,
MAINE,23,2311130,RSU 28/MSAD 28,74.0,77.0,25.0,70.0,,,101.0,87.0,17.0,70.0,,
MAINE,23,2311160,RSU 29/MSAD 29,96.0,77.0,53.0,74.0,,,94.0,52.0,47.0,34.0,,
MAINE,23,2311220,RSU 30/MSAD 30,20.0,50.0,14.0,25.0,,,20.0,70.0,14.0,25.0,,
MAINE,23,2311250,RSU 31/MSAD 31,45.0,74.0,30.0,50.0,,,44.0,54.0,25.0,50.0,,
MAINE,23,2311280,RSU 32/MSAD 32,26.0,50.0,18.0,30.0,,,27.0,50.0,18.0,50.0,,
MAINE,23,2311310,RSU 33/MSAD 33,18.0,50.0,11.0,25.0,,,30.0,50.0,16.0,30.0,,
MAINE,23,2311370,RSU 35/MSAD 35,161.0,67.0,29.0,50.0,,,187.0,77.0,25.0,70.0,,
MAINE,23,2311430,RSU 37/MSAD 37,52.0,64.0,35.0,64.0,,,55.0,64.0,34.0,64.0,,
MAINE,23,2311520,RSU 03/MSAD 03,108.0,47.0,90.0,42.0,1.0,,103.0,42.0,66.0,32.0,1.0,
MAINE,23,2311550,RSU 40/MSAD 40,145.0,62.0,88.0,57.0,1.0,,155.0,62.0,78.0,52.0,,
MAINE,23,2311580,RSU 41/MSAD 41,46.0,54.0,34.0,54.0,,,53.0,34.0,37.0,34.0,,
MAINE,23,2311610,RSU 42/MSAD 42,32.0,64.0,13.0,25.0,,,35.0,44.0,16.0,30.0,,
MAINE,23,2311670,RSU 44/MSAD 44,65.0,67.0,33.0,44.0,,,71.0,72.0,37.0,44.0,,
MAINE,23,2311700,RSU 45/MSAD 45,19.0,70.0,13.0,25.0,,,30.0,50.0,13.0,25.0,,
MAINE,23,2311730,RSU 80/MSAD 04,49.0,54.0,37.0,54.0,,,62.0,37.0,45.0,34.0,,
MAINE,23,2311790,RSU 06/MSAD 06,279.0,62.0,117.0,57.0,,,304.0,59.0,125.0,47.0,2.0,
MAINE,23,2311820,RSU 07/MSAD 07,4.0,,,,,,11.0,25.0,,,,
MAINE,23,2311850,RSU 08/MSAD 08,11.0,25.0,8.0,25.0,,,15.0,25.0,7.0,25.0,,
MAINE,23,2311880,RSU 09/MSAD 09,179.0,52.0,106.0,42.0,,,181.0,67.0,89.0,57.0,,
MAINE,23,2311910,MSAD 76,3.0,,1.0,,,,2.0,,2.0,,,
MAINE,23,2312100,Education in Unorganized Terr,12.0,25.0,9.0,25.0,,,7.0,25.0,3.0,,,
MAINE,23,2312140,Sedgwick School Department,7.0,25.0,6.0,25.0,,,9.0,25.0,3.0,,,
MAINE,23,2312300,South Bristol School Department,5.0,,1.0,,,,9.0,25.0,5.0,,,
MAINE,23,2312330,South Portland School Department,247.0,72.0,102.0,62.0,,,242.0,62.0,109.0,47.0,,
MAINE,23,2312360,Southport School Department,4.0,,,,,,,,,,,
MAINE,23,2312390,Southwest Harbor School Department,9.0,25.0,1.0,,,,14.0,25.0,5.0,,,
MAINE,23,2312750,Surry School Department,8.0,25.0,3.0,,,,11.0,25.0,5.0,,,
MAINE,23,2312960,Tremont School Department,9.0,25.0,5.0,,,,9.0,25.0,4.0,,,
MAINE,23,2312980,Trenton School Department,8.0,25.0,4.0,,,,15.0,25.0,6.0,25.0,,
MAINE,23,2313080,Vanceboro School Department,,,,,,,2.0,,2.0,,,
MAINE,23,2313110,Vassalboro School Department,57.0,64.0,32.0,54.0,,,52.0,64.0,22.0,50.0,,
MAINE,23,2313350,Waterville Public Schools,110.0,52.0,67.0,47.0,,,151.0,37.0,87.0,27.0,1.0,
MAINE,23,2313490,Wells-Ogunquit CSD,125.0,82.0,23.0,50.0,,,113.0,77.0,23.0,70.0,,
MAINE,23,2313500,Wesley School Department,1.0,,1.0,,,,1.0,,,,,
MAINE,23,2313560,Westbrook School Department,186.0,62.0,103.0,47.0,1.0,,182.0,67.0,99.0,47.0,,
MAINE,23,2313740,Willimantic School Department,,,,,,,,,,,,
MAINE,23,2313860,Winslow Schools,96.0,72.0,43.0,64.0,,,102.0,52.0,41.0,34.0,,
MAINE,23,2313970,Winthrop Public Schools,73.0,62.0,28.0,50.0,,,75.0,67.0,28.0,50.0,,
MAINE,23,2314010,Woodland School Department,7.0,25.0,4.0,,,,16.0,50.0,8.0,25.0,,
MAINE,23,2314100,Yarmouth Schools,93.0,87.0,14.0,25.0,,,117.0,87.0,9.0,25.0,,
MAINE,23,2314130,York School Department,124.0,82.0,15.0,25.0,,,158.0,87.0,23.0,70.0,,
MAINE,23,2314160,RSU 52/MSAD 52,120.0,57.0,50.0,44.0,,,161.0,57.0,64.0,37.0,,
MAINE,23,2314190,RSU 55/MSAD 55,76.0,57.0,39.0,44.0,,,96.0,27.0,49.0,15.0,,
MAINE,23,2314210,RSU 61/MSAD 61,129.0,62.0,70.0,57.0,1.0,,144.0,42.0,77.0,27.0,,
MAINE,23,2314240,RSU 51/MSAD 51,142.0,87.0,11.0,25.0,,,188.0,87.0,15.0,25.0,,
MAINE,23,2314300,RSU 58/MSAD 58,66.0,72.0,44.0,74.0,,,70.0,72.0,45.0,64.0,,
MAINE,23,2314330,RSU 49/MSAD 49,183.0,62.0,102.0,52.0,,,171.0,42.0,88.0,37.0,,
MAINE,23,2314410,RSU 65/MSAD 65,1.0,,1.0,,,,,,,,,
MAINE,23,2314440,RSU 64/MSAD 64,83.0,62.0,53.0,54.0,1.0,,103.0,47.0,47.0,24.0,,
MAINE,23,2314470,RSU 63/MSAD 63,58.0,64.0,24.0,50.0,,,72.0,57.0,21.0,30.0,,
MAINE,23,2314530,MSAD 46,66.0,67.0,47.0,54.0,,,82.0,47.0,53.0,44.0,,
MAINE,23,2314560,RSU 59/MSAD 59,62.0,67.0,40.0,54.0,,,84.0,52.0,47.0,34.0,,
MAINE,23,2314590,RSU 54/MSAD 54,210.0,57.0,142.0,42.0,,,213.0,57.0,122.0,47.0,,
MAINE,23,2314610,RSU 53/MSAD 53,64.0,72.0,30.0,50.0,,,81.0,57.0,46.0,44.0,1.0,
MAINE,23,2314670,RSU 57/MSAD 57,246.0,67.0,104.0,62.0,5.0,,266.0,62.0,112.0,47.0,2.0,
MAINE,23,2314700,RSU 60/MSAD 60,257.0,72.0,115.0,72.0,,,230.0,62.0,96.0,57.0,,
MAINE,23,2314761,RSU 68/MSAD 68,69.0,62.0,34.0,54.0,,,72.0,47.0,40.0,34.0,,
MAINE,23,2314762,RSU 70/MSAD 70,46.0,84.0,30.0,40.0,,,31.0,64.0,21.0,50.0,,
MAINE,23,2314765,RSU 72/MSAD 72,87.0,62.0,44.0,44.0,,,92.0,57.0,38.0,54.0,,
MAINE,23,2314767,RSU 74/MSAD 74,47.0,64.0,35.0,64.0,,,69.0,57.0,47.0,44.0,,
MAINE,23,2314768,RSU 75/MSAD 75,197.0,72.0,72.0,62.0,1.0,,199.0,62.0,63.0,47.0,3.0,
MAINE,23,2314771,Chebeague Island School Department,,,,,,,,,,,,
MAINE,23,2314772,RSU 01 - LKRSU,128.0,57.0,77.0,47.0,1.0,,158.0,62.0,67.0,52.0,,
MAINE,23,2314773,RSU 21,192.0,77.0,37.0,44.0,,,211.0,77.0,33.0,64.0,,
MAINE,23,2314775,RSU 16,128.0,67.0,61.0,57.0,1.0,,125.0,72.0,58.0,64.0,1.0,
MAINE,23,2314776,RSU 02,154.0,72.0,71.0,67.0,,,164.0,47.0,65.0,27.0,,
MAINE,23,2314777,RSU 67,82.0,62.0,56.0,54.0,,,91.0,47.0,54.0,44.0,,
MAINE,23,2314778,RSU 26,122.0,72.0,36.0,44.0,,,93.0,77.0,28.0,50.0,,
MAINE,23,2314779,RSU 18,230.0,72.0,92.0,62.0,,,272.0,62.0,85.0,52.0,,
MAINE,23,2314780,RSU 12,128.0,62.0,70.0,62.0,,,153.0,62.0,62.0,47.0,,
MAINE,23,2314782,RSU 34,103.0,72.0,60.0,64.0,,,99.0,67.0,47.0,54.0,,
MAINE,23,2314783,RSU 04,101.0,62.0,55.0,54.0,1.0,,113.0,57.0,53.0,44.0,1.0,
MAINE,23,2314784,RSU 23,292.0,62.0,117.0,52.0,1.0,,325.0,56.0,112.0,37.0,1.0,
MAINE,23,2314785,RSU 19,151.0,62.0,98.0,52.0,,,167.0,57.0,103.0,42.0,,
MAINE,23,2314787,RSU 13,119.0,67.0,70.0,62.0,2.0,,154.0,52.0,89.0,42.0,1.0,
MAINE,23,2314788,RSU 38,72.0,72.0,24.0,70.0,,,113.0,62.0,36.0,54.0,,
MAINE,23,2314789,RSU 05,139.0,77.0,30.0,50.0,,,139.0,62.0,25.0,50.0,,
MAINE,23,2314790,RSU 24,179.0,72.0,106.0,62.0,1.0,,194.0,67.0,99.0,57.0,,
MAINE,23,2314791,RSU 20,176.0,62.0,117.0,52.0,,,197.0,52.0,119.0,37.0,,
MAINE,23,2314793,RSU 14,234.0,62.0,79.0,37.0,,,290.0,62.0,96.0,42.0,,
MAINE,23,2314794,RSU 39,100.0,67.0,53.0,54.0,1.0,,146.0,52.0,72.0,42.0,1.0,
MAINE,23,2314795,RSU 10,169.0,62.0,92.0,57.0,,,222.0,47.0,118.0,37.0,,
MAINE,23,2314796,RSU 25,65.0,72.0,38.0,64.0,3.0,,60.0,44.0,30.0,30.0,2.0,
MAINE,23,2314803,RSU 78,15.0,25.0,6.0,25.0,,,17.0,50.0,7.0,25.0,,
MAINE,23,2314805,RSU 73,134.0,52.0,78.0,47.0,,,116.0,47.0,64.0,32.0,,
MAINE,23,2314806,RSU 50,52.0,74.0,38.0,64.0,,,52.0,54.0,36.0,44.0,,
MARYLAND,24,2400027,SEED School of Maryland,,,,,,,71.0,67.0,70.0,67.0,0.0,
MARYLAND,24,2400030,Allegany County Public Schools,648.0,93.0,386.0,90.0,9.0,25.0,656.0,71.0,339.0,60.0,4.0,
MARYLAND,24,2400060,Anne Arundel County Public Schools,5795.0,95.0,1909.0,91.0,67.0,87.0,5600.0,75.0,1606.0,54.0,69.0,37.0
MARYLAND,24,2400090,Baltimore City Public Schools,5945.0,80.0,5361.0,79.0,188.0,72.0,5330.0,40.0,4669.0,38.0,82.0,37.0
MARYLAND,24,2400120,Baltimore County Public Schools,7842.0,93.0,3735.0,89.0,135.0,82.0,7574.0,68.0,3501.0,54.0,124.0,47.0
MARYLAND,24,2400150,Calvert County Public Schools,1211.0,95.0,305.0,90.0,16.0,40.0,1290.0,85.0,279.0,67.0,20.0,70.0
MARYLAND,24,2400180,Caroline County Public Schools,410.0,90.0,231.0,87.0,6.0,25.0,366.0,89.0,190.0,87.0,3.0,
MARYLAND,24,2400210,Carroll County Public Schools,2054.0,95.0,354.0,88.0,9.0,25.0,2142.0,81.0,331.0,59.0,11.0,25.0
MARYLAND,24,2400240,Cecil County Public Schools,1208.0,90.0,522.0,85.0,27.0,40.0,1220.0,72.0,493.0,61.0,24.0,50.0
MARYLAND,24,2400270,Charles County Public Schools,1895.0,89.0,621.0,82.0,66.0,77.0,2135.0,76.0,598.0,62.0,49.0,64.0
MARYLAND,24,2400300,Dorchester County Public Schools,304.0,84.0,207.0,82.0,2.0,,309.0,56.0,191.0,42.0,1.0,
MARYLAND,24,2400330,Frederick County Public Schools,2975.0,94.0,801.0,86.0,44.0,84.0,3017.0,81.0,679.0,58.0,43.0,44.0
MARYLAND,24,2400360,Garrett County Public Schools,270.0,92.0,135.0,87.0,5.0,,315.0,80.0,133.0,77.0,1.0,
MARYLAND,24,2400390,Harford County Public Schools,2929.0,93.0,952.0,85.0,23.0,70.0,2942.0,73.0,803.0,57.0,14.0,25.0
MARYLAND,24,2400420,Howard County Public Schools,3826.0,95.0,765.0,87.0,34.0,45.0,4052.0,86.0,735.0,64.0,45.0,54.0
MARYLAND,24,2400450,Kent County Public Schools,139.0,82.0,74.0,77.0,8.0,25.0,140.0,67.0,69.0,52.0,1.0,
MARYLAND,24,2400480,Montgomery County Public Schools,10733.0,91.0,3694.0,83.0,49.0,64.0,10414.0,77.0,3201.0,54.0,56.0,44.0
MARYLAND,24,2400510,Prince George's County Public Schools,9057.0,82.0,5727.0,79.0,160.0,62.0,8681.0,51.0,5021.0,44.0,181.0,37.0
MARYLAND,24,2400540,Queen Anne's County Public Schools,619.0,96.0,177.0,92.0,3.0,,531.0,76.0,139.0,62.0,4.0,
MARYLAND,24,2400570,Somerset County Public Schools,211.0,92.0,157.0,87.0,6.0,25.0,188.0,67.0,129.0,57.0,5.0,
MARYLAND,24,2400600,St. Mary's County Public Schools,1321.0,92.0,436.0,85.0,14.0,25.0,1219.0,81.0,335.0,63.0,12.0,25.0
MARYLAND,24,2400630,Talbot County Public Schools,353.0,92.0,150.0,82.0,6.0,25.0,305.0,70.0,110.0,57.0,6.0,25.0
MARYLAND,24,2400660,Washingtion County Public Schools,1709.0,91.0,884.0,86.0,25.0,70.0,1672.0,79.0,777.0,69.0,14.0,25.0
MARYLAND,24,2400690,Wicomico County Public Schools,1146.0,92.0,721.0,90.0,93.0,87.0,976.0,70.0,561.0,60.0,77.0,57.0
MARYLAND,24,2400720,Worcester County Public Schools,424.0,97.0,224.0,48.0,2.0,,474.0,91.0,216.0,82.0,5.0,
MASSACHUSETTS,25,2500001,Quabbin,206.0,57.0,54.0,34.0,1.0,,245.0,52.0,67.0,42.0,,
