STNAM,FIPST,LEAID,LEANM,DATE_CUR,ALL_MTH04NUMVALID_1516,ALL_MTH04PCTPROF_1516,ECD_MTH04NUMVALID_1516,ECD_MTH04PCTPROF_1516,HOM_MTH04NUMVALID_1516,HOM_MTH04PCTPROF_1516,ALL_MTH08NUMVALID_1516,ALL_MTH08PCTPROF_1516,ECD_MTH08NUMVALID_1516,ECD_MTH08PCTPROF_1516,HOM_MTH08NUMVALID_1516,HOM_MTH08PCTPROF_1516
WASHINGTON,53,5306510,Palisades School District,14APR17,2.0,,2.0,,,,,,,,,
WASHINGTON,53,5306540,Palouse School District,14APR17,12.0,25.0,4.0,,,,8.0,25.0,2.0,,,
WASHINGTON,53,5306570,Pasco School District,14APR17,1405.0,34.0,1046.0,25.0,50.0,15.0,1171.0,35.0,838.0,28.0,39.0,24.0
WASHINGTON,53,5306600,Pateros School District,14APR17,23.0,70.0,19.0,70.0,,,21.0,30.0,14.0,25.0,,
WASHINGTON,53,5306630,Paterson School District,14APR17,10.0,25.0,10.0,25.0,,,8.0,25.0,8.0,25.0,,
WASHINGTON,53,5306660,Pe Ell School District,14APR17,19.0,50.0,11.0,25.0,2.0,,20.0,50.0,11.0,25.0,4.0,
WASHINGTON,53,5306690,Peninsula School District,14APR17,641.0,71.0,166.0,52.0,12.0,25.0,658.0,54.0,168.0,47.0,5.0,
WASHINGTON,53,5306750,Pioneer School District,14APR17,61.0,32.0,50.0,34.0,1.0,,56.0,34.0,33.0,34.0,1.0,
WASHINGTON,53,5306780,Pomeroy School District,14APR17,27.0,50.0,18.0,50.0,,,22.0,30.0,9.0,25.0,,
WASHINGTON,53,5306820,Port Angeles School District,14APR17,277.0,47.0,157.0,37.0,13.0,25.0,276.0,67.0,140.0,57.0,4.0,
WASHINGTON,53,5306840,Port Townsend School District,14APR17,75.0,62.0,33.0,64.0,1.0,,72.0,57.0,35.0,44.0,1.0,
WASHINGTON,53,5306870,Prescott School District,14APR17,34.0,15.0,31.0,15.0,,,26.0,10.0,25.0,10.0,,
WASHINGTON,53,5306900,Prosser School District,14APR17,198.0,52.0,143.0,47.0,10.0,25.0,214.0,42.0,149.0,32.0,15.0,25.0
WASHINGTON,53,5306930,Pullman School District,14APR17,213.0,57.0,73.0,37.0,5.0,,208.0,52.0,57.0,24.0,,
WASHINGTON,53,5306960,Puyallup School District,14APR17,1578.0,57.0,594.0,44.0,23.0,30.0,1646.0,46.0,542.0,32.0,19.0,30.0
WASHINGTON,53,5306990,Quilcene School District,14APR17,24.0,30.0,8.0,25.0,,,20.0,50.0,9.0,25.0,1.0,
WASHINGTON,53,5307020,Quillayute Valley School District,14APR17,74.0,47.0,56.0,34.0,2.0,,74.0,27.0,46.0,15.0,3.0,
WASHINGTON,53,5307050,Lake Quinault School District,14APR17,11.0,25.0,11.0,25.0,2.0,,11.0,25.0,11.0,25.0,4.0,
WASHINGTON,53,5307080,Quincy School District,14APR17,237.0,37.0,212.0,37.0,7.0,25.0,199.0,22.0,174.0,17.0,4.0,
WASHINGTON,53,5307110,Rainier School District,14APR17,55.0,44.0,30.0,30.0,4.0,,52.0,54.0,23.0,30.0,2.0,
WASHINGTON,53,5307140,Raymond School District,14APR17,44.0,54.0,20.0,50.0,4.0,,48.0,24.0,24.0,30.0,,
WASHINGTON,53,5307210,Reardan-Edwall School District,14APR17,43.0,64.0,21.0,50.0,,,51.0,54.0,12.0,25.0,,
WASHINGTON,53,5307230,Renton School District,14APR17,1216.0,53.0,694.0,39.0,32.0,24.0,1008.0,46.0,533.0,30.0,31.0,5.0
WASHINGTON,53,5307260,Republic School District,14APR17,23.0,30.0,10.0,25.0,,,18.0,50.0,12.0,25.0,1.0,
WASHINGTON,53,5307320,Richland School District,14APR17,944.0,61.0,224.0,37.0,20.0,10.0,899.0,45.0,184.0,22.0,15.0,25.0
WASHINGTON,53,5307350,Ridgefield School District,14APR17,196.0,67.0,54.0,44.0,,,188.0,57.0,52.0,34.0,2.0,
WASHINGTON,53,5307380,Ritzville School District,14APR17,32.0,64.0,16.0,70.0,1.0,,33.0,34.0,17.0,30.0,1.0,
WASHINGTON,53,5307440,Riverside School District,14APR17,121.0,52.0,70.0,37.0,2.0,,121.0,37.0,61.0,27.0,,
WASHINGTON,53,5307470,Rochester School District,14APR17,163.0,67.0,83.0,62.0,8.0,25.0,151.0,37.0,75.0,32.0,7.0,25.0
WASHINGTON,53,5307530,Roosevelt School District,14APR17,3.0,,,,,,,,,,,
WASHINGTON,53,5307560,Rosalia School District,14APR17,12.0,25.0,9.0,25.0,,,10.0,25.0,6.0,25.0,,
WASHINGTON,53,5307620,Royal School District,14APR17,139.0,27.0,114.0,22.0,18.0,10.0,114.0,27.0,82.0,17.0,12.0,25.0
WASHINGTON,53,5307650,San Juan Island School District,14APR17,52.0,64.0,25.0,50.0,,,67.0,52.0,31.0,34.0,2.0,
WASHINGTON,53,5307680,Satsop School District,14APR17,10.0,25.0,3.0,,,,,,,,,
WASHINGTON,53,5307710,Seattle Public Schools,14APR17,4157.0,68.0,1434.0,42.0,197.0,37.0,3127.0,66.0,1235.0,47.0,181.0,32.0
WASHINGTON,53,5307740,Sedro-Woolley School District,14APR17,341.0,55.0,187.0,47.0,18.0,30.0,287.0,37.0,158.0,32.0,13.0,25.0
WASHINGTON,53,5307770,Selah School District,14APR17,234.0,47.0,118.0,27.0,1.0,,300.0,42.0,144.0,32.0,,
WASHINGTON,53,5307800,Selkirk School District,14APR17,13.0,25.0,7.0,25.0,1.0,,24.0,70.0,5.0,,1.0,
WASHINGTON,53,5307830,Sequim School District,14APR17,199.0,62.0,123.0,52.0,11.0,25.0,191.0,42.0,79.0,37.0,5.0,
WASHINGTON,53,5307860,Shaw Island School District,14APR17,,,,,,,2.0,,,,,
WASHINGTON,53,5307900,Shelton School District,14APR17,321.0,35.0,230.0,27.0,24.0,30.0,300.0,47.0,186.0,37.0,18.0,30.0
WASHINGTON,53,5307920,Shoreline School District,14APR17,672.0,75.0,191.0,57.0,20.0,50.0,704.0,65.0,224.0,37.0,27.0,30.0
WASHINGTON,53,5307950,Skamania School District,14APR17,13.0,25.0,7.0,25.0,,,4.0,,3.0,,,
WASHINGTON,53,5307980,Skykomish School District,14APR17,2.0,,1.0,,,,2.0,,2.0,,,
WASHINGTON,53,5308020,Snohomish School District,14APR17,630.0,61.0,148.0,37.0,8.0,25.0,755.0,52.0,149.0,27.0,15.0,25.0
WASHINGTON,53,5308040,Snoqualmie Valley School District,14APR17,561.0,75.0,56.0,44.0,6.0,25.0,462.0,75.0,52.0,44.0,5.0,
WASHINGTON,53,5308070,Soap Lake School District,14APR17,42.0,34.0,39.0,34.0,5.0,,36.0,15.0,28.0,30.0,2.0,
WASHINGTON,53,5308100,South Bend School District,14APR17,47.0,44.0,36.0,34.0,2.0,,44.0,54.0,27.0,50.0,3.0,
WASHINGTON,53,5308130,Tukwila School District,14APR17,208.0,47.0,154.0,42.0,18.0,30.0,245.0,47.0,165.0,37.0,18.0,30.0
WASHINGTON,53,5308160,South Kitsap School District,14APR17,709.0,62.0,298.0,47.0,8.0,25.0,670.0,46.0,249.0,27.0,1.0,
WASHINGTON,53,5308190,South Whidbey School District,14APR17,91.0,52.0,33.0,34.0,8.0,25.0,116.0,32.0,20.0,10.0,4.0,
WASHINGTON,53,5308220,Southside School District,14APR17,20.0,50.0,3.0,,,,,,,,,
WASHINGTON,53,5308250,Spokane School District,14APR17,2334.0,52.0,1476.0,41.0,108.0,32.0,2021.0,45.0,1171.0,32.0,84.0,22.0
WASHINGTON,53,5308280,Sprague School District,14APR17,8.0,25.0,6.0,25.0,1.0,,,,,,,
WASHINGTON,53,5308310,St. John School District,14APR17,12.0,25.0,4.0,,,,,,,,,
WASHINGTON,53,5308340,Stanwood-Camano School District,14APR17,307.0,66.0,94.0,52.0,6.0,25.0,317.0,55.0,92.0,37.0,5.0,
WASHINGTON,53,5308370,Star School District No. 054,14APR17,,,,,,,,,,,,
WASHINGTON,53,5308400,Starbuck School District,14APR17,3.0,,,,,,3.0,,,,,
WASHINGTON,53,5308430,Stehekin School District,14APR17,1.0,,,,,,1.0,,,,,
WASHINGTON,53,5308460,Steilacoom Hist. School District,14APR17,213.0,67.0,43.0,54.0,1.0,,243.0,62.0,45.0,54.0,3.0,
WASHINGTON,53,5308490,Steptoe School District,14APR17,5.0,,2.0,,,,6.0,25.0,,,,
WASHINGTON,53,5308520,Stevenson-Carson School District,14APR17,67.0,27.0,35.0,15.0,,,74.0,22.0,30.0,10.0,1.0,
WASHINGTON,53,5308550,Sultan School District,14APR17,149.0,57.0,85.0,47.0,2.0,,166.0,37.0,80.0,22.0,3.0,
WASHINGTON,53,5308580,Summit Valley School District,14APR17,11.0,25.0,9.0,25.0,,,6.0,25.0,2.0,,,
WASHINGTON,53,5308610,Sumner School District,14APR17,687.0,75.0,252.0,62.0,18.0,50.0,664.0,64.0,205.0,52.0,11.0,25.0
WASHINGTON,53,5308670,Sunnyside School District,14APR17,514.0,38.0,458.0,36.0,32.0,34.0,462.0,40.0,409.0,39.0,25.0,50.0
WASHINGTON,53,5308700,Tacoma School District,14APR17,2347.0,47.0,1506.0,35.0,109.0,17.0,1999.0,39.0,1196.0,27.0,74.0,12.0
WASHINGTON,53,5308730,Taholah School District,14APR17,12.0,25.0,8.0,25.0,2.0,,13.0,25.0,10.0,25.0,2.0,
WASHINGTON,53,5308760,Tahoma School District,14APR17,610.0,71.0,96.0,37.0,,,608.0,67.0,76.0,37.0,3.0,
WASHINGTON,53,5308790,Tekoa School District,14APR17,14.0,25.0,5.0,,,,11.0,25.0,5.0,,,
WASHINGTON,53,5308820,Tenino School District,14APR17,93.0,57.0,50.0,44.0,3.0,,97.0,32.0,40.0,24.0,,
WASHINGTON,53,5308850,Thorp School District,14APR17,6.0,25.0,3.0,,1.0,,9.0,25.0,4.0,,,
WASHINGTON,53,5308910,Toledo School District,14APR17,55.0,54.0,29.0,50.0,8.0,25.0,56.0,24.0,31.0,24.0,2.0,
WASHINGTON,53,5308940,Tonasket School District,14APR17,103.0,47.0,72.0,37.0,4.0,,93.0,32.0,60.0,15.0,6.0,25.0
WASHINGTON,53,5308970,Toppenish School District,14APR17,320.0,23.0,200.0,17.0,10.0,25.0,281.0,12.0,148.0,12.0,6.0,25.0
WASHINGTON,53,5309000,Touchet School District,14APR17,18.0,10.0,8.0,25.0,1.0,,11.0,25.0,3.0,,,
WASHINGTON,53,5309030,Toutle Lake School District,14APR17,54.0,64.0,20.0,50.0,,,48.0,34.0,14.0,25.0,,
WASHINGTON,53,5309060,Trout Lake School District,14APR17,13.0,25.0,,,,,8.0,25.0,,,,
WASHINGTON,53,5309100,Tumwater School District,14APR17,439.0,59.0,157.0,47.0,16.0,30.0,479.0,52.0,146.0,27.0,12.0,25.0
WASHINGTON,53,5309150,Union Gap School District,14APR17,76.0,62.0,67.0,62.0,,,65.0,42.0,50.0,34.0,1.0,
WASHINGTON,53,5309180,University Place School District,14APR17,368.0,79.0,144.0,67.0,7.0,25.0,452.0,63.0,161.0,52.0,4.0,
WASHINGTON,53,5309240,Valley School District,14APR17,33.0,44.0,19.0,50.0,2.0,,49.0,34.0,20.0,30.0,2.0,
WASHINGTON,53,5309270,Vancouver School District,14APR17,1814.0,49.0,1004.0,35.0,75.0,27.0,1649.0,44.0,837.0,32.0,56.0,24.0
WASHINGTON,53,5309300,Vashon Island School District,14APR17,97.0,72.0,28.0,50.0,1.0,,122.0,67.0,21.0,30.0,,
WASHINGTON,53,5309330,Wahkiakum School District,14APR17,40.0,54.0,25.0,70.0,3.0,,29.0,30.0,17.0,30.0,4.0,
WASHINGTON,53,5309360,Wahluke School District,14APR17,198.0,12.0,170.0,12.0,8.0,25.0,137.0,32.0,119.0,32.0,9.0,25.0
WASHINGTON,53,5309390,Waitsburg School District,14APR17,25.0,10.0,13.0,25.0,,,29.0,50.0,16.0,50.0,,
WASHINGTON,53,5309450,Walla Walla Public Schools,14APR17,409.0,46.0,233.0,27.0,14.0,25.0,432.0,34.0,243.0,22.0,13.0,25.0
WASHINGTON,53,5309480,Wapato School District,14APR17,301.0,26.0,284.0,27.0,20.0,30.0,246.0,22.0,213.0,22.0,7.0,25.0
WASHINGTON,53,5309510,Warden School District,14APR17,83.0,37.0,58.0,24.0,8.0,25.0,59.0,34.0,42.0,34.0,8.0,25.0
WASHINGTON,53,5309540,Washougal School District,14APR17,234.0,62.0,94.0,47.0,13.0,25.0,230.0,47.0,81.0,37.0,2.0,
WASHINGTON,53,5309570,Washtucna School District,14APR17,2.0,,2.0,,,,2.0,,2.0,,,
WASHINGTON,53,5309600,Waterville School District,14APR17,12.0,25.0,9.0,25.0,1.0,,25.0,10.0,19.0,10.0,1.0,
WASHINGTON,53,5309630,Wellpinit School District,14APR17,21.0,10.0,18.0,10.0,6.0,25.0,24.0,10.0,19.0,10.0,8.0,25.0
WASHINGTON,53,5309660,Wenatchee School District,14APR17,600.0,41.0,413.0,30.0,30.0,10.0,575.0,36.0,346.0,24.0,26.0,10.0
WASHINGTON,53,5309690,West Valley School District (Spokane),14APR17,250.0,52.0,133.0,37.0,6.0,25.0,278.0,37.0,121.0,32.0,9.0,25.0
WASHINGTON,53,5309720,West Valley School District (Yakima),14APR17,398.0,76.0,175.0,62.0,4.0,,391.0,46.0,161.0,37.0,5.0,
WASHINGTON,53,5309750,White Pass School District,14APR17,29.0,50.0,20.0,50.0,9.0,25.0,36.0,34.0,25.0,30.0,1.0,
WASHINGTON,53,5309780,White River School District,14APR17,252.0,57.0,86.0,42.0,5.0,,264.0,42.0,78.0,22.0,4.0,
WASHINGTON,53,5309810,White Salmon Valley School District,14APR17,89.0,32.0,44.0,15.0,3.0,,96.0,47.0,46.0,24.0,,
WASHINGTON,53,5309840,Wilbur School District,14APR17,19.0,50.0,9.0,25.0,,,25.0,50.0,10.0,25.0,,
WASHINGTON,53,5309870,Willapa Valley School District,14APR17,25.0,70.0,15.0,25.0,1.0,,24.0,70.0,10.0,25.0,,
WASHINGTON,53,5309900,Wilson Creek School District,14APR17,7.0,25.0,5.0,,,,16.0,50.0,10.0,25.0,,
WASHINGTON,53,5309930,Winlock School District,14APR17,59.0,24.0,49.0,24.0,9.0,25.0,43.0,34.0,39.0,34.0,2.0,
WASHINGTON,53,5309990,Wishkah Valley School District,14APR17,9.0,25.0,4.0,,,,16.0,30.0,8.0,25.0,,
WASHINGTON,53,5310020,Wishram School District,14APR17,6.0,25.0,6.0,25.0,1.0,,2.0,,2.0,,,
WASHINGTON,53,5310050,Woodland School District,14APR17,151.0,42.0,79.0,37.0,5.0,,175.0,52.0,89.0,37.0,1.0,
WASHINGTON,53,5310110,Yakima School District,14APR17,1209.0,38.0,946.0,34.0,43.0,15.0,1062.0,28.0,781.0,24.0,30.0,10.0
WASHINGTON,53,5310140,Yelm School District,14APR17,391.0,55.0,185.0,42.0,4.0,,408.0,46.0,180.0,32.0,5.0,
WASHINGTON,53,5310170,Zillah School District,14APR17,103.0,57.0,62.0,47.0,,,103.0,42.0,59.0,24.0,2.0,
WEST VIRGINIA,54,5400030,BARBOUR COUNTY SCHOOLS,14APR17,171.0,42.0,171.0,42.0,7.0,25.0,177.0,27.0,177.0,27.0,0.0,
WEST VIRGINIA,54,5400060,BERKELEY COUNTY SCHOOLS,14APR17,1401.0,42.0,897.0,34.0,21.0,30.0,1399.0,27.0,744.0,19.0,16.0,10.0
WEST VIRGINIA,54,5400090,BOONE COUNTY  SCHOOLS,14APR17,293.0,37.0,293.0,37.0,2.0,,301.0,31.0,301.0,31.0,1.0,
WEST VIRGINIA,54,5400120,BRAXTON COUNTY SCHOOLS,14APR17,151.0,37.0,151.0,37.0,2.0,,161.0,27.0,161.0,27.0,0.0,
WEST VIRGINIA,54,5400150,BROOKE COUNTY SCHOOLS,14APR17,222.0,52.0,193.0,47.0,0.0,,212.0,32.0,159.0,32.0,0.0,
WEST VIRGINIA,54,5400180,CABELL COUNTY SCHOOLS,14APR17,939.0,38.0,775.0,33.0,15.0,25.0,889.0,21.0,631.0,15.0,12.0,25.0
WEST VIRGINIA,54,5400210,CALHOUN COUNTY SCHOOLS,14APR17,73.0,47.0,73.0,47.0,3.0,,88.0,17.0,88.0,17.0,1.0,
WEST VIRGINIA,54,5400240,CLAY COUNTY SCHOOLS,14APR17,130.0,42.0,130.0,42.0,54.0,34.0,119.0,27.0,119.0,27.0,44.0,15.0
WEST VIRGINIA,54,5400270,DODDRIDGE COUNTY SCHOOLS,14APR17,80.0,52.0,80.0,52.0,1.0,,87.0,27.0,87.0,27.0,1.0,
WEST VIRGINIA,54,5400300,FAYETTE COUNTY SCHOOLS,14APR17,455.0,33.0,455.0,33.0,11.0,25.0,455.0,13.0,455.0,13.0,6.0,25.0
WEST VIRGINIA,54,5400330,GILMER COUNTY SCHOOLS,14APR17,65.0,37.0,65.0,37.0,2.0,,64.0,37.0,38.0,34.0,5.0,
WEST VIRGINIA,54,5400360,GRANT COUNTY SCHOOLS,14APR17,120.0,32.0,107.0,32.0,6.0,25.0,120.0,17.0,62.0,17.0,2.0,
WEST VIRGINIA,54,5400390,GREENBRIER COUNTY SCHOOLS,14APR17,356.0,41.0,281.0,37.0,10.0,25.0,381.0,34.0,209.0,22.0,20.0,10.0
WEST VIRGINIA,54,5400420,HAMPSHIRE COUNTY SCHOOLS,14APR17,227.0,47.0,150.0,37.0,11.0,25.0,232.0,27.0,150.0,22.0,11.0,25.0
WEST VIRGINIA,54,5400450,HANCOCK COUNTY SCHOOLS,14APR17,288.0,52.0,173.0,42.0,3.0,,320.0,35.0,155.0,22.0,4.0,
WEST VIRGINIA,54,5400480,HARDY COUNTY SCHOOLS,14APR17,159.0,37.0,159.0,37.0,4.0,,160.0,27.0,121.0,22.0,2.0,
WEST VIRGINIA,54,5400510,HARRISON COUNTY SCHOOLS,14APR17,774.0,34.0,607.0,30.0,57.0,5.0,769.0,29.0,535.0,19.0,53.0,15.0
WEST VIRGINIA,54,5400511,INSTITUTIONAL EDUCATIONAL PROGRAMS,14APR17,3.0,,2.0,,0.0,,82.0,2.0,70.0,2.0,0.0,
WEST VIRGINIA,54,5400540,JACKSON COUNTY SCHOOLS,14APR17,336.0,51.0,336.0,51.0,2.0,,365.0,25.0,365.0,25.0,3.0,
WEST VIRGINIA,54,5400570,JEFFERSON COUNTY SCHOOLS,14APR17,640.0,47.0,381.0,37.0,63.0,42.0,720.0,31.0,298.0,17.0,57.0,15.0
WEST VIRGINIA,54,5400600,KANAWHA COUNTY SCHOOLS,14APR17,1916.0,43.0,1916.0,43.0,53.0,24.0,2037.0,22.0,1593.0,17.0,56.0,15.0
WEST VIRGINIA,54,5400630,LEWIS COUNTY SCHOOLS,14APR17,185.0,27.0,141.0,22.0,4.0,,174.0,27.0,103.0,17.0,2.0,
WEST VIRGINIA,54,5400660,LINCOLN COUNTY SCHOOLS,14APR17,293.0,22.0,293.0,22.0,30.0,10.0,265.0,17.0,265.0,17.0,27.0,10.0
WEST VIRGINIA,54,5400690,LOGAN COUNTY SCHOOLS,14APR17,396.0,41.0,396.0,41.0,22.0,30.0,435.0,10.0,435.0,10.0,5.0,
WEST VIRGINIA,54,5400720,MARION COUNTY SCHOOLS,14APR17,597.0,45.0,389.0,34.0,3.0,,578.0,36.0,297.0,27.0,2.0,
WEST VIRGINIA,54,5400750,MARSHALL COUNTY SCHOOLS,14APR17,337.0,37.0,337.0,37.0,13.0,25.0,341.0,23.0,341.0,23.0,5.0,
WEST VIRGINIA,54,5400780,MASON COUNTY SCHOOLS,14APR17,295.0,32.0,295.0,32.0,17.0,30.0,301.0,24.0,181.0,17.0,1.0,
WEST VIRGINIA,54,5400810,MCDOWELL COUNTY SCHOOLS,14APR17,216.0,27.0,216.0,27.0,5.0,,241.0,12.0,241.0,12.0,6.0,25.0
WEST VIRGINIA,54,5400840,MERCER COUNTY SCHOOLS,14APR17,631.0,32.0,631.0,32.0,41.0,15.0,686.0,30.0,686.0,30.0,10.0,25.0
WEST VIRGINIA,54,5400870,MINERAL COUNTY SCHOOLS,14APR17,272.0,42.0,209.0,42.0,9.0,25.0,314.0,36.0,159.0,22.0,4.0,
WEST VIRGINIA,54,5400900,MINGO COUNTY SCHOOLS,14APR17,297.0,42.0,297.0,42.0,11.0,25.0,313.0,27.0,313.0,27.0,4.0,
WEST VIRGINIA,54,5400930,MONONGALIA COUNTY SCHOOLS,14APR17,827.0,50.0,352.0,34.0,4.0,,765.0,38.0,289.0,22.0,8.0,25.0
WEST VIRGINIA,54,5400960,MONROE COUNTY SCHOOLS,14APR17,122.0,27.0,75.0,12.0,4.0,,139.0,42.0,79.0,32.0,1.0,
WEST VIRGINIA,54,5400990,MORGAN COUNTY SCHOOLS,14APR17,161.0,32.0,161.0,32.0,7.0,25.0,168.0,27.0,168.0,27.0,7.0,25.0
WEST VIRGINIA,54,5401020,NICHOLAS COUNTY SCHOOLS,14APR17,293.0,42.0,220.0,37.0,3.0,,262.0,17.0,175.0,17.0,14.0,25.0
WEST VIRGINIA,54,5401050,OHIO COUNTY SCHOOLS,14APR17,393.0,46.0,296.0,37.0,5.0,,363.0,44.0,278.0,37.0,6.0,25.0
WEST VIRGINIA,54,5401080,PENDLETON COUNTY SCHOOLS,14APR17,56.0,44.0,40.0,34.0,1.0,,70.0,47.0,42.0,44.0,1.0,
WEST VIRGINIA,54,5401110,PLEASANTS COUNTY SCHOOLS,14APR17,61.0,52.0,25.0,30.0,0.0,,83.0,17.0,44.0,5.0,0.0,
WEST VIRGINIA,54,5401140,POCAHONTAS COUNTY SCHOOLS,14APR17,74.0,32.0,56.0,24.0,2.0,,80.0,42.0,52.0,34.0,2.0,
WEST VIRGINIA,54,5401170,PRESTON COUNTY SCHOOLS,14APR17,346.0,27.0,300.0,27.0,21.0,30.0,328.0,21.0,205.0,12.0,10.0,25.0
WEST VIRGINIA,54,5401200,PUTNAM COUNTY SCHOOLS,14APR17,733.0,50.0,334.0,37.0,0.0,,716.0,46.0,286.0,27.0,1.0,
WEST VIRGINIA,54,5401230,RALEIGH COUNTY SCHOOLS,14APR17,883.0,42.0,883.0,42.0,17.0,10.0,881.0,29.0,538.0,20.0,9.0,25.0
WEST VIRGINIA,54,5401260,RANDOLPH COUNTY SCHOOLS,14APR17,269.0,37.0,269.0,37.0,6.0,25.0,267.0,12.0,267.0,12.0,5.0,
WEST VIRGINIA,54,5401290,RITCHIE COUNTY SCHOOLS,14APR17,102.0,32.0,102.0,32.0,5.0,,116.0,32.0,116.0,32.0,2.0,
WEST VIRGINIA,54,5401320,ROANE COUNTY SCHOOLS,14APR17,165.0,37.0,111.0,27.0,26.0,30.0,157.0,22.0,108.0,17.0,16.0,10.0
WEST VIRGINIA,54,5401350,SUMMERS COUNTY SCHOOLS,14APR17,100.0,22.0,100.0,22.0,0.0,,104.0,32.0,104.0,32.0,0.0,
WEST VIRGINIA,54,5401380,TAYLOR COUNTY SCHOOLS,14APR17,180.0,37.0,145.0,32.0,9.0,25.0,162.0,22.0,75.0,2.0,9.0,25.0
WEST VIRGINIA,54,5401410,TUCKER COUNTY SCHOOLS,14APR17,74.0,37.0,44.0,34.0,3.0,,61.0,22.0,42.0,24.0,2.0,
WEST VIRGINIA,54,5401440,TYLER COUNTY SCHOOLS,14APR17,81.0,37.0,81.0,37.0,1.0,,103.0,17.0,58.0,15.0,2.0,
WEST VIRGINIA,54,5401470,UPSHUR COUNTY SCHOOLS,14APR17,300.0,27.0,300.0,27.0,15.0,25.0,300.0,12.0,179.0,8.0,7.0,25.0
WEST VIRGINIA,54,5401500,WAYNE COUNTY SCHOOLS,14APR17,485.0,46.0,485.0,46.0,4.0,,543.0,24.0,543.0,24.0,6.0,25.0
WEST VIRGINIA,54,5401530,WEBSTER COUNTY SCHOOLS,14APR17,90.0,32.0,90.0,32.0,0.0,,102.0,17.0,102.0,17.0,2.0,
WEST VIRGINIA,54,5401560,WETZEL COUNTY SCHOOLS,14APR17,215.0,32.0,215.0,32.0,2.0,,210.0,27.0,210.0,27.0,0.0,
WEST VIRGINIA,54,5401590,WIRT COUNTY SCHOOLS,14APR17,84.0,27.0,84.0,27.0,15.0,25.0,83.0,27.0,83.0,27.0,9.0,25.0
WEST VIRGINIA,54,5401620,WOOD COUNTY SCHOOLS,14APR17,943.0,43.0,580.0,33.0,34.0,24.0,960.0,33.0,497.0,23.0,14.0,25.0
WEST VIRGINIA,54,5401621,WV SCHOOLS FOR THE DEAF AND THE BLIND,14APR17,10.0,25.0,7.0,25.0,0.0,,7.0,25.0,6.0,25.0,0.0,
WEST VIRGINIA,54,5401650,WYOMING COUNTY SCHOOLS,14APR17,266.0,32.0,266.0,32.0,6.0,25.0,291.0,22.0,291.0,22.0,3.0,
WISCONSIN,55,5500013,Lake Country School District,14APR17,51.0,84.0,5.0,,1.0,,71.0,77.0,5.0,,,
WISCONSIN,55,5500016,Blair-Taylor School District,14APR17,48.0,34.0,22.0,10.0,,,47.0,24.0,19.0,30.0,,
WISCONSIN,55,5500017,River Ridge School District,14APR17,35.0,34.0,19.0,30.0,3.0,,43.0,24.0,17.0,10.0,1.0,
WISCONSIN,55,5500030,Abbotsford School District,14APR17,52.0,34.0,33.0,24.0,2.0,,42.0,15.0,29.0,10.0,,
WISCONSIN,55,5500039,Downtown Montessori Agency,14APR17,26.0,30.0,12.0,25.0,,,10.0,25.0,4.0,,,
WISCONSIN,55,5500041,Central City Cyberschool Agency,14APR17,45.0,44.0,45.0,44.0,,,45.0,5.0,44.0,5.0,,
WISCONSIN,55,5500042,Milwaukee Academy of Science Agency,14APR17,75.0,2.0,67.0,2.0,,,68.0,22.0,63.0,17.0,,
WISCONSIN,55,5500045,21st Century Preparatory School Agency,14APR17,44.0,15.0,37.0,15.0,,,25.0,10.0,14.0,25.0,,
WISCONSIN,55,5500047,DLH Academy Agency,14APR17,28.0,10.0,24.0,10.0,2.0,,28.0,10.0,24.0,10.0,3.0,
WISCONSIN,55,5500048,Milwaukee College Preparatory School -- 36th Street Agency,14APR17,50.0,54.0,39.0,54.0,1.0,,50.0,24.0,37.0,24.0,,
WISCONSIN,55,5500052,Trevor-Wilmot Consolidated School District,14APR17,59.0,64.0,23.0,50.0,1.0,,57.0,44.0,17.0,10.0,,
WISCONSIN,55,5500056,Gresham School District,14APR17,20.0,10.0,16.0,30.0,,,29.0,10.0,15.0,25.0,,
WISCONSIN,55,5500058,Chequamegon School District,14APR17,50.0,24.0,33.0,15.0,,,62.0,42.0,29.0,30.0,,
WISCONSIN,55,5500059,Bruce Guadalupe Agency,14APR17,111.0,42.0,82.0,37.0,,,86.0,32.0,64.0,27.0,,
WISCONSIN,55,5500060,Adams-Friendship Area School District,14APR17,102.0,42.0,70.0,32.0,2.0,,114.0,27.0,74.0,22.0,,
WISCONSIN,55,5500061,Chetek-Weyerhaeuser Area School District,14APR17,74.0,57.0,26.0,30.0,,,53.0,54.0,25.0,30.0,,
WISCONSIN,55,5500062,King's Academy Agency,14APR17,23.0,10.0,21.0,10.0,,,17.0,10.0,17.0,10.0,,
WISCONSIN,55,5500063,Urban Day School Agency,14APR17,33.0,5.0,31.0,5.0,,,19.0,10.0,18.0,10.0,,
WISCONSIN,55,5500065,Milwaukee Scholars Charter School Agency,14APR17,68.0,8.0,60.0,5.0,,,33.0,5.0,31.0,5.0,,
WISCONSIN,55,5500066,Milwaukee Collegiate Academy Agency,14APR17,,,,,,,,,,,,
WISCONSIN,55,5500067,Milwaukee Math and Science Academy Agency,14APR17,40.0,5.0,39.0,5.0,,,17.0,10.0,16.0,10.0,,
WISCONSIN,55,5500068,North Point Lighthouse Charter School Agency,14APR17,17.0,10.0,16.0,10.0,,,,,,,,
WISCONSIN,55,5500069,Escuela Verde Agency,14APR17,,,,,,,4.0,,2.0,,,
