"GEO_ID","NAME","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E"
"9700000US0623160","Lynwood Unified School District, California","2.9","13684","737","7.1","3.4","37.4","6.0","13.4","5.0","16.1","4.7","14.5","4.4","11.6","3.5","69992","1734","52.0","6.5","8.6","3.2","0.5","0.5","0.2","0.2","0.0","0.2","37.4","6.5","1.2","1.1","N","N","N","N","44.1","(X)","45.1","(X)","32.1","(X)","52817","4902","52342","4841","9977","5874","11876","1551","9570","1597","2805","1314","13230","7593","53809","5529","13944","5833","37132","5897","52305","9774","53475","12203","101117","20251","75205","16274","13290","1181","12714","1473","15027","3975","N","N","N","N","N","N","13818","2160","9953","6983","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15670","987","89.4","3.8","7.1","2.7","24.0","4.7","6.9","2.8","5.8","2.5","8.6"
"9700000US0623340","Madera Unified School District, California","3.2","18289","1577","15.8","4.7","36.9","7.4","17.2","5.4","16.1","5.1","8.5","3.6","5.5","2.5","93448","4409","77.2","4.5","4.1","1.2","0.5","0.7","3.3","0.8","0.0","0.2","11.1","4.0","3.8","2.4","72.9","2.8","19.0","2.7","42.6","(X)","45.5","(X)","30.6","(X)","49420","4056","51511","5303","17210","7840","15569","2158","8164","1642","4086","944","25833","7885","51562","4923","27435","10543","37898","7195","82646","17224","46695","7044","93459","22793","65282","13754","13811","1185","13620","1297","13936","6523","N","N","18498","12865","N","N","13562","3240","13385","6957","10833","1114","24936","3616","(X)","(X)","(X)","(X)","(X)","(X)","23763","1425","75.7","4.6","8.4","2.7","26.2","4.4","8.4","2.7","6.7","3.7","11.2"
"9700000US0623610","Manteca Unified School District, California","3.2","29378","1571","11.7","2.8","38.1","5.0","26.0","3.9","10.7","2.6","9.5","2.8","4.0","1.7","125882","5015","57.3","5.1","6.5","1.8","1.1","0.5","15.7","3.9","0.0","0.1","13.3","3.2","6.2","1.8","36.8","3.8","37.6","3.9","33.5","(X)","32.8","(X)","23.5","(X)","76198","6412","76295","6328","N","N","18768","1386","10679","1378","4205","1137","22419","3591","78476","6198","39481","6543","55405","6666","101822","9114","81225","28770","148529","41796","86695","12840","23494","2190","27296","3126","16041","4636","19194","8390","24491","6276","N","N","15237","3184","12120","3591","14758","1720","33212","4312","(X)","(X)","(X)","(X)","(X)","(X)","37315","1875","81.1","3.4","11.3","2.1","26.9","3.4","6.9","2.1","3.2","1.3","20.1"
"9700000US0624500","Milpitas Unified School District, California","3.5","17111","952","8.2","2.9","27.8","5.0","35.3","5.4","10.2","4.1","11.4","3.5","7.1","3.2","72434","931","19.9","4.2","2.2","1.0","0.3","0.4","61.6","5.4","0.6","0.4","10.3","3.6","5.2","2.0","19.8","4.9","13.5","3.1","28.2","(X)","29.0","(X)","23.3","(X)","120719","7427","123069","6931","11364","2582","16741","2080","9843","2684","3613","1178","21819","5781","124676","8350","39823","16509","87556","12782","156512","12304","137312","35788","150529","21270","150206","42608","35854","2749","34941","5726","44535","19851","N","N","39111","3266","N","N","24573","9202","18567","11611","19257","4955","43345","6756","(X)","(X)","(X)","(X)","(X)","(X)","20366","1135","88.8","3.0","26.7","3.6","24.1","4.3","5.2","2.2","2.7","2.2","14.4"
"9700000US0625470","Montebello Unified School District, California","1.8","35362","1565","12.6","2.5","39.7","3.5","13.8","2.4","17.5","2.9","9.1","2.0","7.1","1.7","166490","6920","62.8","3.1","0.9","0.4","0.4","0.2","10.9","1.9","0.1","0.1","22.4","2.7","2.5","1.0","81.9","2.4","5.6","1.3","40.0","(X)","40.8","(X)","26.5","(X)","55341","3925","55811","4270","11350","2648","15719","923","9143","928","4152","688","15469","2527","59143","4864","28138","3784","42610","3098","79841","7580","59078","5243","109438","36934","101721","19324","16495","1158","15018","848","21305","10610","9116","4265","27220","7387","N","N","15135","2104","17544","7837","14510","817","23842","4085","(X)","(X)","(X)","(X)","(X)","(X)","45238","2220","80.8","2.5","10.1","1.7","32.3","3.3","10.2","1.9","5.2","1.5","12.9"
"9700000US0625530","Monterey Peninsula Unified School District, California","3.3","18869","1272","10.2","3.3","40.8","4.6","27.9","5.0","7.7","3.0","9.0","3.0","4.4","2.3","89034","3047","65.2","3.9","6.1","1.3","0.9","0.6","10.2","2.0","2.1","0.5","7.2","3.8","8.2","1.6","27.6","4.1","47.1","3.8","29.3","(X)","29.7","(X)","23.2","(X)","73822","4932","70051","6023","17261","4992","16341","1228","10978","1531","7337","4683","22813","3211","84440","7774","67427","13102","70441","9548","109166","17476","61341","17096","102558","15456","99849","25679","28328","2074","31985","3176","29553","10997","17728","9969","25333","4428","22991","7658","13036","3627","18037","5508","15023","2782","38372","3350","(X)","(X)","(X)","(X)","(X)","(X)","31629","1689","80.2","3.1","23.2","3.6","29.7","3.5","3.6","1.5","2.5","1.3","23.7"
"9700000US0625800","Moreno Valley Unified School District, California","1.7","36654","1490","9.4","2.0","39.0","3.3","17.1","2.7","17.1","3.3","11.3","2.6","6.2","2.0","175370","4706","39.7","4.2","15.8","2.2","0.7","0.5","8.8","2.2","0.5","0.4","30.7","4.0","3.9","1.2","56.3","3.2","16.1","2.4","43.3","(X)","43.8","(X)","31.7","(X)","66616","3854","64411","4186","8913","2451","15431","1002","10753","1185","2909","649","22849","3193","70266","4171","32886","6024","53947","6240","90514","7190","68439","7579","117484","17204","92445","11087","18252","1150","20982","1492","17380","2601","9905","5655","22263","5682","N","N","14280","1768","19701","8814","14764","1279","29809","2693","(X)","(X)","(X)","(X)","(X)","(X)","43840","1943","87.0","2.5","7.6","1.6","23.7","2.4","9.2","2.1","7.1","1.7","14.5"
"9700000US0625830","Morgan Hill Unified School District, California","3.5","16846","1146","N","N","N","N","N","N","N","N","N","N","N","N","65239","4007","71.0","5.1","1.9","1.2","0.9","1.0","10.0","2.7","0.0","0.3","9.4","4.0","6.7","2.6","37.4","5.6","48.1","5.6","36.8","(X)","36.2","(X)","29.0","(X)","131554","10912","125253","11598","36958","11357","19489","2098","7389","2257","2692","1241","33173","11500","143999","12015","N","N","N","N","N","N","N","N","N","N","N","N","44152","3774","49120","5089","36581","23932","N","N","41021","10807","N","N","26688","9469","24988","11963","26534","5584","59340","6307","(X)","(X)","(X)","(X)","(X)","(X)","21450","1342","84.7","3.4","32.1","4.1","29.4","4.5","2.5","1.2","2.6","1.8","19.9"
"9700000US0625860","Morongo Unified School District, California","4.0","15816","1722","N","N","N","N","N","N","N","N","N","N","N","N","65258","4891","76.9","5.9","5.9","2.9","1.3","1.0","1.5","0.9","0.3","0.4","8.2","3.7","6.0","2.8","17.8","4.3","65.7","5.7","39.8","(X)","35.8","(X)","27.4","(X)","43798","4025","46164","4284","12115","10397","13929","1114","10085","1632","3951","1653","22564","5446","51694","5285","N","N","N","N","N","N","N","N","N","N","N","N","19559","2034","21685","2305","13172","6905","22531","12976","28657","9392","N","N","7550","2870","11022","5985","11714","3168","23013","2449","(X)","(X)","(X)","(X)","(X)","(X)","26494","1927","64.3","5.3","13.9","3.4","37.8","5.4","8.0","3.1","4.5","2.6","22.4"
"9700000US0626370","Mount Diablo Unified School District, California","1.9","64552","2485","12.1","1.9","31.7","3.1","33.7","2.8","11.7","2.2","8.5","1.6","2.4","1.1","262750","7045","71.5","2.8","3.7","1.0","0.5","0.3","12.0","1.5","0.2","0.1","6.5","1.9","5.7","1.3","25.8","2.5","54.4","2.6","30.6","(X)","31.9","(X)","26.8","(X)","102162","6108","101536","6293","22551","6577","19209","1116","9081","1244","3693","754","39152","5119","117772","8567","72067","17869","100004","10044","147620","14244","108123","56582","151083","14500","94262","22951","37694","2385","41066","3120","24472","6568","24960","9959","40024","5497","N","N","18821","4866","21490","5449","18686","1999","48081","3724","(X)","(X)","(X)","(X)","(X)","(X)","94795","3051","80.7","2.2","28.2","2.2","27.7","2.1","5.3","1.2","2.8","0.9","17.2"
"9700000US0626640","Napa Valley Unified School District, California","2.4","29949","1445","12.2","2.4","26.5","3.4","32.7","4.0","12.5","3.0","13.1","2.9","3.1","1.5","120747","2232","70.6","2.7","2.6","0.3","0.6","0.4","8.6","0.8","0.0","0.1","13.9","2.7","3.7","1.3","34.2","1.3","52.6","1.3","34.6","(X)","35.3","(X)","25.9","(X)","100449","6349","99300","6779","24993","5848","18436","990","9319","1847","4312","960","30766","3477","114375","5853","66429","14756","93169","13677","145313","10802","83119","10996","150106","22998","133534","64316","36872","2200","40872","2514","55036","39252","N","N","32123","4745","N","N","17602","3116","36378","16513","18952","2148","48269","3002","(X)","(X)","(X)","(X)","(X)","(X)","42572","1115","78.7","2.8","27.9","2.6","32.6","2.1","4.3","1.5","1.7","1.0","23.9"
"9700000US0626910","New Haven Unified School District, California","3.6","17677","929","10.0","3.0","29.1","4.4","30.9","5.0","10.2","3.5","13.1","3.5","6.8","2.1","76482","887","20.1","3.0","5.5","2.2","0.1","0.1","53.7","4.9","0.9","0.6","13.2","4.7","6.5","1.9","22.6","4.7","13.1","2.1","19.1","(X)","19.5","(X)","13.9","(X)","100753","6681","101736","6893","15290","4863","18639","1803","9060","1323","4060","1472","22660","4200","109410","7220","46472","11423","73174","8312","146305","13713","87002","19017","161749","18069","122879","23392","30272","2121","34679","4037","29962","9597","N","N","32363","3003","23905","7555","22560","6154","16445","6281","21232","3935","42284","4927","(X)","(X)","(X)","(X)","(X)","(X)","21638","1131","84.9","2.9","17.2","3.0","31.4","3.8","5.4","2.0","3.6","2.2","19.0"
"9700000US0627240","Newport-Mesa Unified School District, California","1.9","44682","1801","11.6","2.5","34.4","3.6","31.1","3.4","12.3","2.5","8.2","1.9","2.4","1.3","200020","910","70.0","2.8","1.3","0.8","0.3","0.2","9.0","1.9","0.4","0.3","14.8","2.3","4.2","0.9","25.7","2.2","60.7","2.4","31.5","(X)","31.1","(X)","25.1","(X)","128057","7919","126049","8714","52020","10127","19321","1258","10147","1804","5632","2581","30330","5665","150402","11489","89276","23569","153251","19590","178823","22416","137625","49521","142407","29710","129938","79196","51134","3485","60246","4705","34079","18474","59874","23380","54350","10494","41739","47469","14622","2186","26274","7366","19138","2411","65250","5138","(X)","(X)","(X)","(X)","(X)","(X)","77678","2707","81.2","2.4","30.4","2.4","24.8","2.3","2.4","0.7","2.1","0.9","12.4"
"9700000US0627690","Norwalk-La Mirada Unified School District, California","2.4","26701","1320","13.7","3.6","29.7","3.9","22.5","3.5","15.4","3.1","11.3","2.9","7.4","2.4","124705","4286","55.3","4.0","2.6","1.1","0.3","0.2","17.7","3.0","0.1","0.1","20.6","4.0","3.3","1.1","61.0","3.5","18.1","1.7","41.8","(X)","41.6","(X)","29.5","(X)","75996","4722","81369","5458","12738","6289","17268","1049","11465","1713","4675","1882","19370","4678","84268","5552","30727","6487","65135","9622","107563","9069","79471","8726","125749","18748","136650","41027","22614","1534","22084","1725","28079","7517","23394","11901","28162","4390","N","N","19401","3003","17967","4843","18513","1434","29615","4339","(X)","(X)","(X)","(X)","(X)","(X)","34285","1680","78.5","3.1","10.7","1.8","31.3","3.8","9.4","2.2","3.7","1.3","14.5"
"9700000US0628050","Oakland Unified School District, California","1.2","87249","2721","10.4","1.4","36.5","2.7","30.3","2.3","13.5","1.8","5.6","1.1","3.8","1.0","413782","59","37.7","1.9","24.3","1.1","1.2","0.5","15.3","1.1","0.8","0.4","14.3","1.8","6.3","0.7","27.4","1.6","27.5","1.3","32.4","(X)","33.5","(X)","26.8","(X)","85585","3740","86607","4312","23389","4428","16062","713","10618","631","4465","580","28045","2382","100294","5892","45880","8747","69622","7699","163504","16202","71580","6637","132587","20445","94708","12719","33609","1637","49890","3171","24600","1676","17417","4812","29463","3017","21464","12464","14960","1410","28274","8907","15929","1119","61670","4009","(X)","(X)","(X)","(X)","(X)","(X)","156724","3502","81.2","1.4","22.6","1.4","22.7","1.4","7.9","1.0","5.0","0.8","14.1"
"9700000US0628250","Oceanside Unified School District, California","2.7","32746","2298","16.3","3.3","38.0","5.1","27.9","4.1","8.2","2.8","5.9","1.9","3.7","1.4","139664","7605","77.9","4.3","5.7","3.0","0.6","0.4","4.6","1.4","1.2","1.1","5.3","2.0","4.6","1.3","33.3","4.0","52.2","4.7","21.6","(X)","19.9","(X)","17.1","(X)","70672","5243","73618","5733","19706","6773","16972","1199","9527","2150","4289","1872","23883","3863","79048","7321","33747","8497","56615","9484","117182","15215","99542","18517","146775","25392","68328","16644","25530","1881","26159","2243","26699","7702","10903","6046","36647","9200","N","N","14948","3732","18315","5511","15443","1522","31330","3060","(X)","(X)","(X)","(X)","(X)","(X)","46949","2818","75.9","3.3","19.4","3.2","25.4","2.8","5.3","1.3","2.8","1.1","19.5"
"9700000US0628650","Orange Unified School District, California","1.9","51484","2480","9.2","1.8","32.6","3.4","33.0","3.2","11.5","2.6","8.7","2.1","5.0","1.7","218750","6576","67.4","3.7","1.4","0.4","0.4","0.4","15.7","2.3","0.0","0.1","11.0","3.1","4.1","1.2","35.1","3.0","45.1","3.0","43.9","(X)","43.6","(X)","32.2","(X)","109493","6128","102895","5698","44014","13141","18858","1101","8219","1494","3526","1923","35499","5570","122485","7701","67645","19703","100460","13357","164802","15428","97346","18603","150704","15717","95692","22582","35701","2160","37938","2469","21163","10217","22924","15026","46798","8640","N","N","13199","2620","22941","5612","17366","1454","46906","3374","(X)","(X)","(X)","(X)","(X)","(X)","69262","2893","86.0","1.7","23.4","2.3","23.3","2.1","3.4","1.0","1.1","0.6","13.1"
"9700000US0629490","Pajaro Valley Joint Unified School District, California","2.3","26828","2028","10.9","2.9","32.9","4.4","25.2","4.7","10.1","2.7","14.7","3.5","6.3","2.1","114639","6203","72.3","4.2","1.0","0.5","1.1","1.0","2.6","0.7","0.0","0.1","19.6","3.8","3.4","1.2","58.9","3.1","34.9","2.8","30.3","(X)","30.6","(X)","21.4","(X)","81478","5824","78413","6657","26247","8076","18094","1757","10092","1357","4425","1472","26301","4744","85483","8035","36907","6018","73574","14646","101415","21744","74878","14222","128434","17942","84572","14248","26228","1850","28616","2403","28932","13840","19224","18482","43241","15264","N","N","16227","3033","21752","8268","15540","1672","42989","4454","(X)","(X)","(X)","(X)","(X)","(X)","35568","1900","80.4","3.3","23.6","2.7","29.4","3.2","5.5","1.8","3.7","1.7","16.5"
"9700000US0629550","Palm Springs Unified School District, California","1.9","37826","1505","24.0","2.8","36.5","3.2","19.6","2.7","9.6","2.2","6.7","1.6","3.6","1.4","170642","6424","78.9","2.7","2.9","1.0","0.6","0.3","3.4","0.9","0.0","0.1","10.5","2.3","3.6","1.1","46.6","3.1","44.1","2.9","34.7","(X)","36.4","(X)","28.5","(X)","63840","2753","59976","3181","37119","7064","18806","775","9071","1426","3155","633","28127","3487","73525","4680","66172","8052","63284","9027","98641","10448","63611","9944","88671","15419","87959","24945","26258","1393","27961","1518","19109","4907","N","N","42093","10706","N","N","14154","2358","10480","4579","13476","1343","39234","1933","(X)","(X)","(X)","(X)","(X)","(X)","67114","2144","65.9","2.0","23.2","1.9","43.1","2.4","4.7","1.1","3.2","0.9","19.7"
"9700000US0629610","Palo Alto Unified School District, California","2.6","19319","1096","N","N","N","N","N","N","N","N","N","N","N","N","83476","1955","59.2","3.3","1.7","0.9","0.1","0.1","33.1","3.5","0.4","0.4","0.6","0.4","4.9","1.3","6.5","2.3","53.8","3.5","21.7","(X)","22.5","(X)","18.7","(X)","197914","16180","194381","18298","51872","9472","22755","1666","8794","2217","6599","4002","54104","14231","242803","22347","N","N","N","N","N","N","N","N","N","N","N","N","74463","6544","81064","8837","21072","9395","N","N","75897","11619","N","N","21960","19701","9991","5626","37430","14306","84903","8772","(X)","(X)","(X)","(X)","(X)","(X)","30455","1493","80.8","3.0","49.2","4.2","26.7","3.5","1.8","1.0","0.8","0.6","14.0"
"9700000US0629850","Paramount Unified School District, California","3.3","17622","1011","10.0","3.5","38.8","5.3","18.9","4.2","18.3","4.7","5.4","2.4","8.5","2.8","79975","3500","53.4","4.7","14.0","3.1","0.4","0.5","6.3","2.4","0.9","1.4","21.8","3.9","3.2","1.5","70.1","4.2","7.8","2.2","37.8","(X)","40.5","(X)","32.5","(X)","52478","3014","53450","3410","6533","2636","16646","2227","9235","1712","4298","1169","17954","7124","53664","3876","24001","9681","41624","6085","79215","12899","47495","8222","83721","13260","80905","9554","16062","1031","16067","1506","18604","3176","N","N","25712","8606","N","N","12006","2066","17596","8079","13273","1093","30528","4314","(X)","(X)","(X)","(X)","(X)","(X)","23015","1316","83.3","3.2","6.0","1.9","19.2","3.7","8.3","2.3","9.2","3.2","12.2"
"9700000US0629940","Pasadena Unified School District, California","1.5","46193","1949","10.3","2.1","29.0","3.2","36.7","2.9","10.1","2.3","8.8","1.7","5.1","1.8","208008","5440","54.2","2.8","10.5","1.6","0.4","0.5","15.7","2.2","0.2","0.2","14.6","2.3","4.5","0.9","32.1","2.8","39.1","2.4","33.4","(X)","32.4","(X)","25.7","(X)","108530","6058","110369","6185","30339","9554","17732","1375","10107","1088","3061","1035","40798","7409","133110","8473","62239","18817","116326","18692","174293","13030","117493","27462","150814","24391","76291","13596","42230","2538","51819","4441","32147","4439","N","N","47115","6428","N","N","14434","2529","24024","4325","21142","2171","61155","4999","(X)","(X)","(X)","(X)","(X)","(X)","77922","2534","81.9","2.0","23.3","2.1","21.7","2.1","6.3","1.5","3.0","1.0","13.6"
"9700000US0630660","Placentia-Yorba Linda Unified School District, California","2.3","42314","1713","10.7","2.0","27.3","3.2","33.9","3.7","11.1","2.1","12.6","2.6","4.4","1.7","167212","4525","72.2","3.3","1.7","0.9","0.2","0.2","16.2","2.8","0.2","0.2","3.2","1.0","6.2","1.9","30.4","3.3","47.7","3.4","25.0","(X)","24.0","(X)","19.4","(X)","113900","6703","114238","7554","15790","3006","20969","1211","8778","2026","5638","2035","38508","6673","125435","7941","59715","8741","94906","11874","153197","12997","115959","22510","189239","35202","100961","20601","36938","2228","35883","2276","80779","41837","N","N","43564","6256","N","N","26914","8452","26135","7582","20673","2791","44656","2972","(X)","(X)","(X)","(X)","(X)","(X)","52687","1703","83.7","2.1","25.2","2.4","23.9","2.3","3.4","1.2","2.2","0.9","18.4"
"9700000US0631320","Pomona Unified School District, California","2.1","35908","1455","11.3","2.4","37.7","3.1","17.4","3.1","15.4","2.8","9.8","2.3","8.3","2.5","173078","3522","59.0","3.3","6.0","1.5","0.5","0.3","11.8","2.0","0.6","0.8","19.3","3.1","2.8","0.7","66.5","3.4","13.3","2.1","42.4","(X)","44.3","(X)","30.6","(X)","66920","3345","65127","3756","11676","4205","16434","1295","8826","1190","5705","774","27917","5953","69597","3998","38676","7206","49230","5756","102257","11131","66626","9709","115520","16205","86948","22578","18703","895","18918","1156","20636","7181","12256","11085","26350","3609","N","N","13308","1600","15218","4339","14316","991","32258","3908","(X)","(X)","(X)","(X)","(X)","(X)","44919","1768","84.7","2.1","10.5","1.8","23.3","2.7","8.4","1.7","5.5","1.5","13.4"
