"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Louisiana","2015","FSPR","Elementary-secondary education school system State ranking for revenue from federal sources per pupil","State and Local ","3"
"Annual Survey of School System Finance","Maine","2018","CSSGAPR","Elementary-secondary education school system State ranking for current expenditures Support Services General administration per pupil","State and Local ","3"
"Annual Survey of School System Finance","Montana","2018","FSPR","Elementary-secondary education school system State ranking for revenue from federal sources per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Hampshire","2016","CSSGAPR","Elementary-secondary education school system State ranking for current expenditures Support Services General administration per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Hampshire","2017","CSSGAPR","Elementary-secondary education school system State ranking for current expenditures Support Services General administration per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Jersey","2013","CSIEBPR","Elementary-secondary education school system State ranking for current expenditures Instruction Employee benefits per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Jersey","2012","CSISWPR","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Jersey","2013","CSISWPR","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Jersey","2014","CSITPR","Elementary-secondary education school system State ranking for current expenditures Instruction Total per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Jersey","2013","CSPR","Elementary-secondary education school system State ranking for current expenditures Total per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Jersey","2012","LSPR","Elementary-secondary education school system State ranking for revenue from local sources per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Jersey","2012","TOTREVPR","Elementary-secondary education school system State ranking for total revenue per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Jersey","2013","TOTREVPR","Elementary-secondary education school system State ranking for total revenue per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Mexico","2016","FSPR","Elementary-secondary education school system State ranking for revenue from federal sources per pupil","State and Local ","3"
"Annual Survey of School System Finance","New Mexico","2017","FSPR","Elementary-secondary education school system State ranking for revenue from federal sources per pupil","State and Local ","3"
"Annual Survey of School System Finance","North Dakota","2012","CSSGAPR","Elementary-secondary education school system State ranking for current expenditures Support Services General administration per pupil","State and Local ","3"
"Annual Survey of School System Finance","Pennsylvania","2016","CSIEBPR","Elementary-secondary education school system State ranking for current expenditures Instruction Employee benefits per pupil","State and Local ","3"
"Annual Survey of School System Finance","Wyoming","2016","SSPR","Elementary-secondary education school system State ranking for revenue from state sources per pupil","State and Local ","3"
"Annual Survey of School System Finance","Wyoming","2017","SSPR","Elementary-secondary education school system State ranking for revenue from state sources per pupil","State and Local ","3"
