"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Arkansas","2018","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","105888"
"Annual Survey of School System Finance","Arkansas","2012","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","2346"
"Annual Survey of School System Finance","Arkansas","2013","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1364"
"Annual Survey of School System Finance","Arkansas","2014","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1218"
"Annual Survey of School System Finance","Arkansas","2015","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1042"
"Annual Survey of School System Finance","Arkansas","2016","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","923"
"Annual Survey of School System Finance","Arkansas","2017","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1049"
"Annual Survey of School System Finance","Arkansas","2018","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1181"
"Annual Survey of School System Finance","Arkansas","2012","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Arkansas","2013","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Arkansas","2014","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Arkansas","2015","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Arkansas","2016","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Arkansas","2017","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Arkansas","2018","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Arkansas","2012","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","418114"
"Annual Survey of School System Finance","Arkansas","2013","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","396916"
"Annual Survey of School System Finance","Arkansas","2014","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","358760"
"Annual Survey of School System Finance","Arkansas","2015","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","392142"
"Annual Survey of School System Finance","Arkansas","2016","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","401703"
"Annual Survey of School System Finance","Arkansas","2017","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","444547"
"Annual Survey of School System Finance","Arkansas","2018","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","464887"
"Annual Survey of School System Finance","Arkansas","2012","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","56458"
"Annual Survey of School System Finance","Arkansas","2013","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","53027"
"Annual Survey of School System Finance","Arkansas","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","49313"
"Annual Survey of School System Finance","Arkansas","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","49648"
