"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Arkansas","2012","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","200"
"Annual Survey of School System Finance","Arkansas","2013","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","466"
"Annual Survey of School System Finance","Arkansas","2014","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","4203"
"Annual Survey of School System Finance","Arkansas","2015","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","0"
"Annual Survey of School System Finance","Arkansas","2016","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","0"
"Annual Survey of School System Finance","Arkansas","2017","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","0"
"Annual Survey of School System Finance","Arkansas","2018","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","0"
"Annual Survey of School System Finance","Arkansas","2012","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","38726"
"Annual Survey of School System Finance","Arkansas","2013","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","38291"
"Annual Survey of School System Finance","Arkansas","2014","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","34894"
"Annual Survey of School System Finance","Arkansas","2015","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","41230"
"Annual Survey of School System Finance","Arkansas","2016","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","33115"
"Annual Survey of School System Finance","Arkansas","2017","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","31400"
"Annual Survey of School System Finance","Arkansas","2018","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","28338"
"Annual Survey of School System Finance","Arkansas","2012","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","161271"
"Annual Survey of School System Finance","Arkansas","2013","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","164375"
"Annual Survey of School System Finance","Arkansas","2014","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","169641"
"Annual Survey of School System Finance","Arkansas","2015","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","176957"
"Annual Survey of School System Finance","Arkansas","2016","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","186290"
"Annual Survey of School System Finance","Arkansas","2017","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","188896"
"Annual Survey of School System Finance","Arkansas","2018","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","188907"
"Annual Survey of School System Finance","Arkansas","2012","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","154524"
"Annual Survey of School System Finance","Arkansas","2013","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","93161"
