"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_031E","S1903_C02_031M"
"9700000US0102370","Mobile County School District, Alabama","149017","3207","62.8","1.1","33.4","1.0","N","N","N","N","N","N","N","N","N","N","N","N","61.9","1.1","4.2","0.8","33.2","1.3","41.3","1.6","21.3","1.1","96209","3362","42.5","2.0","57.5","2.0","66.8","2.4","27.5","2.2","5.7","1.4","52808","3230","53.2","2.9","47.7","2.8","5.6","1.6","46.8","2.9","37.1","2.8","9.7","2.2","24.4","(X)","26.2","(X)","20.9","(X)","39774","2058","48176","2773","27765","2811","38599","28282","32387","29567","-","**","22063","8051","55774","27572","27196","11439","48331","2767","12873","5376","45443","4687","48035","3781","31367","2633","49163","1778","44509","5407","52012","3990","62411","3047","27180","3217","31085","2264","25054","2121","20558","1835","19338","1582","35294","22990","31941","3988","26757","6691","48628","6275","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0102430","Montgomery County School District, Alabama","87849","2324","44.6","1.6","52.1","1.5","N","N","N","N","N","N","N","N","N","N","N","N","43.2","1.5","5.9","1.4","35.3","2.0","37.3","1.6","21.5","1.1","56938","2862","47.7","3.4","52.3","3.4","59.5","3.1","32.6","2.8","7.9","2.0","30911","2539","55.6","3.4","50.8","3.8","4.9","2.3","44.4","3.4","36.2","3.7","8.2","3.3","27.9","(X)","27.9","(X)","26.8","(X)","41864","1795","63558","5740","31659","3808","-","**","61160","29703","-","**","N","N","N","N","43040","29779","64078","5246","15323","3025","41793","2110","52323","8789","39702","2911","54397","4362","47155","8874","59821","5316","79872","4925","22478","6196","38227","8797","25862","3766","29157","5170","28480","5752","35494","10585","23105","4773","21338","6155","35508","17346","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0103030","Shelby County School District, Alabama","63820","1788","85.3","1.3","10.7","1.2","N","N","N","N","N","N","N","N","N","N","N","N","83.6","1.3","3.0","1.0","40.2","2.3","39.5","2.4","17.2","1.4","45078","2087","50.3","3.0","49.7","3.0","80.0","3.3","17.8","3.0","2.3","0.9","18742","1704","51.1","5.0","45.7","4.7","5.4","2.4","48.9","5.0","36.0","4.9","13.0","4.2","21.2","(X)","21.5","(X)","19.6","(X)","62819","4982","65512","4349","34773","25343","N","N","59649","10999","-","**","22022","8611","97641","42386","N","N","65595","4239","29885","16343","69046","5804","71130","10394","43098","4524","74831","4220","73509","5921","76086","8991","86053","4332","26126","7300","60587","16972","38966","6136","30876","5872","27350","9593","53317","21495","47340","15975","41597","6680","75196","11870","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0103360","Tuscaloosa City School District, Alabama","30930","2248","57.6","4.1","40.8","4.2","N","N","N","N","N","N","N","N","N","N","N","N","56.0","4.1","16.1","3.2","30.1","4.2","34.1","4.1","19.6","2.5","17165","1350","N","N","N","N","N","N","N","N","N","N","13765","2067","60.5","5.8","47.9","5.7","12.5","5.1","39.5","5.8","31.6","5.5","7.9","3.2","28.8","(X)","33.9","(X)","19.2","(X)","36247","4173","43381","6490","29256","4369","-","**","N","N","-","**","N","N","N","N","31267","6439","43857","7321","15587","3436","34899","7094","55072","7524","37543","7281","52564","7906","48715","17312","55302","7706","79746","17044","17231","10818","35389","14940","22393","2649","22166","3122","23194","4239","21158","5389","23140","5216","19871","5430","28874","4235","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0103390","Tuscaloosa County School District, Alabama","35653","2064","81.2","2.6","17.2","2.6","N","N","N","N","N","N","N","N","N","N","N","N","80.5","2.7","5.5","2.2","34.2","3.4","39.0","3.9","21.3","2.0","26360","1774","N","N","N","N","N","N","N","N","N","N","9293","1437","52.0","7.2","46.8","7.3","5.2","3.0","48.0","7.2","39.6","7.2","8.4","4.9","30.7","(X)","31.5","(X)","26.2","(X)","49250","3013","51889","6011","33240","8423","-","**","N","N","-","**","N","N","N","N","63941","12184","52011","6249","40069","9790","60699","7109","62591","4497","34448","3191","60998","3264","64252","6728","59355","4951","66840","4928","26008","4343","47338","28960","28557","4870","22247","9624","20266","5279","47040","55735","32449","5358","27461","7818","40705","7959","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0200180","Anchorage School District, Alaska","104993","2002","73.1","1.3","5.7","0.8","7.7","1.0","5.7","0.9","N","N","N","N","5.3","1.1","5.6","0.7","69.8","1.3","6.9","1.3","37.7","1.5","44.1","1.6","11.3","1.1","70087","2693","55.5","2.6","44.5","2.6","74.5","2.7","18.3","2.4","7.2","1.5","34906","2834","49.1","3.9","36.0","3.8","13.0","2.7","50.9","3.9","35.4","3.7","15.5","3.0","22.4","(X)","23.0","(X)","19.4","(X)","72128","3531","81095","4198","55319","17805","39089","11494","51471","14409","N","N","55679","16699","47561","6989","63078","17324","81652","4633","33526","7403","71485","3322","92353","4613","46757","8016","85829","6993","76741","6831","97079","8057","101278","6328","33767","4197","62229","17207","49671","4887","44550","7531","37306","8434","74422","27451","55060","8241","46679","5759","76835","10822","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0200510","Matanuska-Susitna Borough School District, Alaska","30327","1321","91.1","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89.5","2.0","1.5","0.9","38.8","2.5","45.9","2.8","13.8","2.0","21671","1455","N","N","N","N","N","N","N","N","N","N","8656","1021","37.2","6.4","29.1","5.9","8.1","4.2","62.8","6.4","51.6","8.7","11.2","5.1","22.8","(X)","21.1","(X)","26.4","(X)","68940","5038","69813","5644","91091","34557","56442","18635","70400","40616","155918","80111","N","N","43598","24619","81422","61175","69314","6010","43893","21381","72588","4719","75180","6175","40109","7617","77612","5788","76580","8046","78314","7146","91731","11098","29135","11203","70025","29781","31446","7172","23901","4751","17190","6308","95855","92473","38221","11191","30468","8905","66758","35844","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0200600","Fairbanks North Star Borough School District, Alaska","37413","1464","82.9","2.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80.2","3.1","9.3","2.5","39.7","2.9","41.7","2.6","9.2","1.3","24777","1953","N","N","N","N","N","N","N","N","N","N","12636","1664","48.1","7.0","37.9","7.0","10.3","4.6","51.9","7.0","39.6","6.5","12.3","5.3","15.0","(X)","15.6","(X)","13.3","(X)","60785","3557","62155","5153","72289","68410","37669","31641","N","N","-","**","N","N","N","N","51049","12163","62460","6239","31173","5953","70663","4061","62231","13711","50355","17300","73768","8336","72371","11514","74740","17719","85906","7263","33010","6175","70596","37282","39319","3599","40420","5484","38968","4729","44217","26977","38626","9483","36110","6767","60730","17492","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0400295","Kingman Unified School District, Arizona","25626","2290","94.5","2.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87.3","3.1","4.3","2.2","21.4","4.1","40.0","5.0","34.3","4.8","15778","1935","N","N","N","N","N","N","N","N","N","N","9848","1634","44.7","9.3","38.9","9.2","5.8","3.8","55.3","9.3","45.7","9.9","9.6","5.3","25.7","(X)","28.8","(X)","19.5","(X)","35312","3806","35251","3841","-","**","-","**","N","N","-","**","N","N","N","N","27136","13248","36623","3621","48297","18928","31448","9629","42690","5683","29179","2815","41441","5349","38377","5979","44825","5311","49033","5301","20525","9315","29638","18504","21512","5250","21114","4797","20248","7943","45036","29222","23038","10017","18485","6643","39275","9629","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0400680","Amphitheater Unified District, Arizona","57682","2695","85.1","1.8","N","N","N","N","N","N","N","N","N","N","N","N","16.5","2.7","73.0","2.9","6.5","1.8","26.7","3.0","41.0","2.7","25.9","2.5","34026","1840","37.0","3.9","63.0","3.9","74.9","4.0","18.1","3.1","7.0","2.3","23656","2274","52.4","4.9","41.7","4.8","10.7","2.9","47.6","4.9","41.2","5.0","6.3","2.4","29.6","(X)","31.1","(X)","27.5","(X)","43894","3522","45217","4733","23870","16141","N","N","41552","29209","N","N","45144","10905","30954","11200","33363","8031","50121","4897","18042","4537","41992","3226","60870","9095","37442","6370","65323","5825","57984","11198","66792","3983","76505","4885","25329","9569","41828","14916","25690","3181","25410","4005","24943","4189","28305","18864","25941","4969","25413","6418","30530","12319","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0401870","Chandler Unified District, Arizona","74608","2881","81.4","2.4","5.2","1.3","N","N","8.6","1.9","N","N","N","N","N","N","14.6","2.4","70.0","3.2","1.6","0.9","39.6","2.9","37.8","2.8","21.0","1.9","54609","2148","N","N","N","N","N","N","N","N","N","N","19999","2596","55.8","5.8","45.4","5.5","10.4","3.3","44.2","5.8","31.3","5.8","12.9","4.0","30.1","(X)","29.8","(X)","26.6","(X)","69541","4567","69985","5358","52156","17979","69875","61124","93907","13376","34560","17144","64973","27541","50310","23615","52153","10918","71521","5369","21735","37493","79021","7760","75062","9271","45127","5458","77531","3580","77709","6890","77360","5447","88158","7645","41194","4387","66936","19551","43230","3052","40657","5615","34215","5744","88131","44217","46872","7740","43042","5806","80181","29049","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0402690","Dysart Unified District, Arizona","56658","2549","90.4","2.3","N","N","N","N","N","N","N","N","N","N","N","N","17.7","2.6","76.9","3.0","3.1","1.5","41.4","3.2","25.7","3.1","29.8","2.3","43782","2029","N","N","N","N","N","N","N","N","N","N","12876","2032","62.7","7.9","54.0","8.7","8.8","5.5","37.3","7.9","25.4","6.8","11.9","5.2","26.5","(X)","24.3","(X)","30.4","(X)","54586","4256","55734","3705","47439","17010","37004","8881","65545","35357","-","**","35858","18602","55217","6695","45356","4206","56841","3362","35856","20048","64153","7594","57269","12838","39876","3910","58572","5442","60662","8374","57576","4798","66034","4589","42015","4840","35730","11184","37692","6055","31545","3957","31605","3124","26964","57201","45372","14529","39669","11071","93383","39852","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0402860","Flagstaff Unified District, Arizona","32101","2646","82.5","3.1","N","N","8.2","2.4","N","N","N","N","N","N","N","N","10.8","2.7","77.6","3.2","11.4","2.6","29.4","3.6","42.8","3.5","16.3","2.7","19571","2361","N","N","N","N","N","N","N","N","N","N","12530","1827","51.0","6.4","37.3","5.8","13.6","4.3","49.0","6.4","31.0","7.1","18.0","6.0","23.6","(X)","23.9","(X)","21.9","(X)","45233","3937","47353","5918","65675","55437","35591","8854","25921","25601","-","**","26795","17518","31036","23064","34014","16829","47614","5970","20643","4614","50886","8674","46912","10034","56096","7679","57280","8739","48379","16050","65149","9862","70459","9052","35770","8207","40073","5523","30610","3848","26336","5779","25183","8478","27489","5772","32084","3279","25900","16588","40748","12401","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0402920","Florence Unified School District, Arizona","15721","2261","79.7","6.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","72.4","7.5","N","N","N","N","N","N","N","N","12232","2048","N","N","N","N","N","N","N","N","N","N","3489","1208","53.7","14.5","47.1","14.4","6.6","7.1","46.3","14.5","32.4","13.9","13.9","12.0","30.6","(X)","30.2","(X)","32.2","(X)","53451","8142","49163","9544","N","N","N","N","60667","33164","-","**","78616","42736","N","N","62636","27989","49213","12087","30945","15475","56817","9787","61777","3541","32399","14521","57979","6637","54803","10183","59818","9480","62863","6129","30335","13406","49083","26536","35474","9999","35464","15359","31930","15635","56845","43731","45016","31468","30986","16817","60840","19269","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0403400","Gilbert Unified District, Arizona","63606","2591","88.6","2.4","N","N","N","N","N","N","N","N","N","N","N","N","10.3","2.0","81.1","2.8","4.4","1.4","39.3","2.7","41.2","3.0","15.2","1.8","47175","2443","50.7","3.7","49.3","3.7","80.1","2.6","14.1","2.2","5.8","1.8","16431","2062","53.0","7.0","36.1","5.8","16.9","5.6","47.0","7.0","34.5","5.8","12.5","4.8","27.9","(X)","25.2","(X)","32.8","(X)","70846","4485","70319","5381","80207","37251","75196","45886","87274","11946","-","**","56764","35153","59183","23662","67181","18483","70372","5982","36655","6007","71217","7147","86119","5802","46296","3573","78096","5353","73848","8457","79891","5913","84195","5353","41141","9539","68070","19896","45576","4532","39543","3781","35685","5391","75738","28391","51854","9242","46582","10217","75939","29738","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0403780","Higley Unified District, Arizona","20423","1899","89.7","4.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77.6","6.2","N","N","N","N","N","N","N","N","16012","1640","N","N","N","N","N","N","N","N","N","N","4411","1408","37.2","16.3","32.3","15.0","4.9","4.2","62.8","16.3","30.4","14.7","32.4","16.4","27.7","(X)","23.5","(X)","33.5","(X)","78605","7999","79180","8573","N","N","55797","10211","101980","20164","-","**","74209","8847","72161","66370","67728","16677","82736","7656","64402","8578","80053","7669","83538","14381","62723","57729","79280","10323","77327","9284","84266","26127","85007","10097","56245","21169","54621","39242","64113","20483","27242","19943","26217","7112","83829","1214","79792","16846","63874","27234","86476","9873","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0404630","Marana Unified District, Arizona","31180","1993","85.7","4.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76.1","3.8","3.0","2.0","30.9","5.1","45.7","4.6","20.3","3.2","23781","1927","N","N","N","N","N","N","N","N","N","N","7399","1331","42.7","8.9","37.9","9.0","4.8","3.9","57.3","8.9","41.5","9.1","15.7","9.2","26.0","(X)","27.7","(X)","20.5","(X)","63542","4054","61812","3776","75547","56559","79830","30750","N","N","-","**","53910","28283","N","N","63634","7556","61464","4001","39187","24499","60042","6579","83532","11772","38863","5178","65975","4388","63785","5773","72017","9441","74679","10123","35755","5336","35880","8810","50703","10541","35181","17557","33146","6302","70187","37794","56935","11558","50735","12449","69787","46850","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0404970","Mesa Unified District, Arizona","173036","4624","87.9","1.5","3.0","0.7","2.4","0.7","N","N","N","N","3.8","0.9","N","N","17.7","1.6","74.4","1.9","5.4","1.1","32.1","2.0","37.4","2.0","25.1","1.5","111585","3486","40.9","2.3","59.1","2.3","72.5","2.3","17.4","2.2","10.1","1.6","61451","3950","55.1","3.0","45.3","3.2","9.8","2.1","44.9","3.0","32.7","3.1","12.2","2.4","33.1","(X)","32.5","(X)","31.8","(X)","43251","1799","44405","2035","30145","18328","35462","6165","53173","10792","-","**","35940","2849","33463","13967","36551","3336","45192","1551","23693","6319","45151","3065","52416","2595","34299","2343","51659","2166","46108","2746","56128","2980","60236","2942","29747","4829","36308","6342","30985","1344","28884","2852","25222","2304","44131","4640","33357","3558","30269","5308","51173","9045","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0405930","Paradise Valley Unified District, Arizona","98343","4008","90.9","1.7","N","N","N","N","N","N","N","N","N","N","N","N","8.1","1.5","84.3","2.1","5.0","1.1","36.6","2.6","39.8","2.5","18.6","1.7","59180","3335","40.5","3.8","59.5","3.8","77.1","3.4","16.0","2.9","6.9","1.9","39163","2868","52.1","4.6","43.2","4.2","8.9","2.8","47.9","4.6","34.5","4.4","13.3","3.3","32.4","(X)","31.8","(X)","32.0","(X)","60211","2855","61219","1786","45324","29781","N","N","57315","25237","-","**","30010","27642","54495","38593","38838","3412","61865","1826","38245","5815","60584","2657","73767","4818","41737","5031","76038","4354","76445","9863","75765","5467","88281","7747","46380","9026","58571","15797","40644","3527","33556","3265","30573","3962","58105","12710","51190","5692","43937","8226","63561","11982","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0406250","Peoria Unified School District, Arizona","75426","3290","88.2","2.0","4.3","1.1","N","N","N","N","N","N","N","N","N","N","13.7","2.3","77.8","2.5","4.5","1.7","33.5","2.9","38.9","3.0","23.1","2.2","53690","2675","43.2","3.8","56.8","3.8","74.5","3.7","17.2","3.2","8.4","2.5","21736","2800","59.7","5.8","52.0","5.5","7.7","2.6","40.3","5.8","30.5","5.3","9.7","4.3","27.8","(X)","26.3","(X)","27.7","(X)","52981","1963","53476","2150","49815","7671","N","N","68283","28159","250,000+","***","49008","7733","52529","17510","45795","7360","54037","2259","46614","9788","55318","3476","62415","4673","36827","3515","60317","3265","56796","4953","63693","5063","72018","4026","37123","9520","42088","10514","32361","3595","31871","4686","27493","5244","65702","13787","33600","7015","30766","4369","56851","8833","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0407570","Scottsdale Unified District, Arizona","100503","3674","93.5","1.3","N","N","N","N","N","N","N","N","N","N","N","N","5.4","1.5","89.0","1.9","4.0","1.0","28.0","2.4","41.2","2.7","26.8","2.1","55127","2430","36.9","3.3","63.1","3.3","83.0","2.8","13.5","2.3","3.6","1.3","45376","3851","54.8","4.7","46.3","4.5","8.5","2.6","45.2","4.7","34.1","4.0","11.1","2.8","35.0","(X)","35.4","(X)","34.2","(X)","64690","6694","66361","6831","24399","20466","31810","6336","N","N","-","**","50175","9376","54795","25509","46732","16126","70029","7025","29206","8568","76153","6611","86902","9575","40882","3330","94008","9566","101114","13303","86045","9570","102799","7336","48133","8800","81509","40798","38440","3954","29738","5430","25313","5129","54227","29757","51736","6421","44907","11317","68495","19095","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0407750","Deer Valley Unified District, Arizona","78475","3430","92.6","1.5","N","N","N","N","N","N","N","N","N","N","N","N","8.0","1.7","86.1","2.2","3.9","1.4","40.5","3.0","44.3","2.8","11.3","1.5","57731","3121","47.3","3.6","52.7","3.6","77.0","3.1","16.8","3.2","6.2","1.9","20744","2017","47.7","5.3","36.3","4.9","11.4","3.8","52.3","5.3","39.6","5.4","12.7","3.8","25.5","(X)","25.8","(X)","22.0","(X)","66056","4895","66655","5232","62201","58095","52557","40394","86010","37068","-","**","N","N","56630","7508","59340","10301","68502","5570","30799","5650","64772","6572","81795","8414","44660","7769","78055","7142","74515","10452","79918","8480","90485","6306","51464","2176","46154","12537","41055","4627","40593","5302","36969","5110","63983","37003","42638","9154","36755","6856","62721","42016","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0408170","Sunnyside Unified District, Arizona","23890","2070","61.2","5.1","N","N","N","N","N","N","N","N","28.2","5.4","N","N","73.2","4.5","19.2","4.0","7.2","2.6","41.6","5.1","36.6","5.2","14.6","3.7","19146","2042","N","N","N","N","N","N","N","N","N","N","4744","1037","57.6","10.6","43.9","12.1","13.7","7.3","42.4","10.6","36.6","10.5","5.8","4.9","30.7","(X)","30.8","(X)","22.2","(X)","30030","4194","34052","6897","N","N","36500","10956","93363","16033","-","**","24664","3882","51848","19221","26128","2507","49321","12242","14565","2982","35546","7305","33162","7335","24041","4288","31395","4074","25016","4051","42703","4952","45374","10834","21401","5050","26413","12174","17484","3567","15118","3977","14384","4782","18479","25235","21914","18526","19274","9333","120120","97450","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0408800","Tucson Unified District, Arizona","190070","5240","83.9","1.4","4.3","0.6","2.7","0.5","2.4","0.5","N","N","4.8","0.9","1.9","0.5","29.6","1.3","60.2","1.4","8.1","1.2","33.1","1.3","37.6","1.4","21.2","1.1","109522","4513","40.8","2.4","59.2","2.4","67.6","2.0","23.2","2.1","9.2","1.5","80548","3653","51.6","3.0","42.1","2.8","9.5","1.8","48.4","3.0","37.4","3.0","11.0","1.6","23.4","(X)","23.5","(X)","21.7","(X)","39157","1814","40018","1725","31168","7647","25524","9103","49797","12471","114672","32241","35134","7581","36073","9996","35351","2354","42209","1786","21822","2453","40210","2588","48971","3237","33996","2100","50461","2811","37446","4837","58328","2899","63222","2037","26485","3736","31083","5335","26800","1533","24572","2375","21867","2348","38750","9893","29248","3809","25994","2118","45129","11277","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0499997","School District Not Defined, Arizona","37889","2148","92.1","1.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88.6","2.5","N","N","N","N","N","N","N","N","20458","2065","N","N","N","N","N","N","N","N","N","N","17431","1898","65.4","6.3","61.2","6.1","4.2","2.4","34.6","6.3","30.9","5.8","3.6","2.0","28.2","(X)","29.2","(X)","27.0","(X)","36938","2406","37459","3437","N","N","26970","17293","N","N","-","**","N","N","N","N","35618","12048","37716","3700","2,500-","***","37041","20775","47821","12660","36041","2260","47690","4016","36447","12753","48462","4459","48723","3798","24128","5250","51711","3245","26291","3008","23272","3083","22104","2929","50641","5196","35311","8542","29561","5792","65953","28621","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0503060","Bentonville Public Schools, Arkansas","28660","1799","89.9","2.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84.2","3.9","5.2","2.4","47.3","4.2","32.7","4.1","14.7","2.7","21104","1592","N","N","N","N","N","N","N","N","N","N","7556","1399","52.8","10.8","44.1","11.1","8.7","4.8","47.2","10.8","30.1","10.9","17.1","9.8","25.6","(X)","25.7","(X)","21.5","(X)","58684","9111","56228","6415","72289","71679","-","**","73786","38899","-","**","121135","76551","N","N","80372","41647","55718","5268","28214","4489","70243","12789","70950","14695","41101","5957","69381","9785","75219","19729","67181","14797","77434","12773","40295","22179","26836","18049","32448","11255","24810","21817","23407","4628","70176","16754","34958","21006","32142","16912","80290","83999","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0504590","Conway Public Schools, Arkansas","25885","1808","80.9","3.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77.7","3.0","16.5","3.7","37.1","4.3","33.1","3.9","13.3","2.2","15638","1478","N","N","N","N","N","N","N","N","N","N","10247","1691","46.5","6.5","36.1","6.1","10.4","4.9","53.5","6.5","41.3","8.2","12.2","6.4","24.0","(X)","24.2","(X)","23.7","(X)","45186","6743","52077","3458","24434","8993","-","**","2,500-","***","-","**","-","**","N","N","33515","11131","52869","3933","18947","6002","53178","6647","60425","16531","38395","8074","60562","10833","56882","15050","63889","12455","77543","11116","25794","6620","52942","58035","22573","3697","33404","12637","35114","12972","28284","24532","20728","5798","18769","14574","21895","9728","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0506120","Fayetteville School District, Arkansas","31090","2352","87.3","3.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85.6","3.3","23.1","3.6","37.3","4.4","26.7","3.5","12.9","3.6","15868","1572","N","N","N","N","N","N","N","N","N","N","15222","2005","44.5","7.0","32.8","7.4","11.7","3.8","55.5","7.0","38.2","7.6","17.3","5.7","13.9","(X)","17.4","(X)","10.3","(X)","33797","2400","35161","4121","22267","16919","22165","6666","N","N","-","**","32848","10580","15107","6645","31908","4568","35198","4231","15145","3504","44050","11515","51333","11565","36102","5105","55447","11337","42851","17260","66300","7489","72198","9532","19652","5650","52508","14729","18512","4247","21404","2983","21675","6091","21059","3281","16362","2416","15509","5250","20731","5722","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0506330","Fort Smith Public Schools, Arkansas","34743","1817","84.2","2.4","N","N","N","N","N","N","N","N","N","N","N","N","11.5","1.5","73.7","2.4","4.0","1.6","38.5","3.3","37.8","3.3","19.6","2.8","22228","1573","N","N","N","N","N","N","N","N","N","N","12515","1654","53.1","7.1","48.1","6.9","5.1","3.6","46.9","7.1","38.2","6.9","8.7","4.4","25.4","(X)","24.4","(X)","25.5","(X)","37648","2973","37903","2380","26239","6538","88419","66458","55013","22275","-","**","44705","37993","28459","13683","36114","6687","38792","3168","29375","5407","36201","6028","42659","7697","33326","7124","42246","4134","27563","8927","56195","11855","55968","8866","21565","8326","32083","17552","27755","4289","25544","4851","23795","3854","40236","18180","30619","7065","27438","12822","46487","34120","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0509000","Little Rock School District, Arkansas","71906","2617","56.5","2.3","40.4","2.5","N","N","N","N","N","N","N","N","N","N","N","N","51.7","2.3","6.4","1.7","37.2","2.9","36.4","2.7","19.9","2.1","44829","2014","46.9","3.3","53.1","3.3","59.4","3.6","32.2","3.4","8.4","2.2","27077","2697","51.1","4.6","45.7","4.6","5.3","1.9","48.9","4.6","40.4","4.7","8.5","2.9","29.1","(X)","33.9","(X)","19.9","(X)","42036","2942","56224","6769","31220","2144","N","N","52338","21885","-","**","68389","13779","N","N","21577","8612","59983","3104","18698","4405","37857","5854","52466","6132","38370","6924","50408","6238","33902","5812","62742","3828","77535","7152","27251","3468","32827","8515","30964","2356","26288","1833","25076","3416","56265","27663","37861","5736","32743","3986","64698","4464","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0511850","Pulaski County Special School District, Arkansas","61521","3077","75.5","2.6","21.5","2.7","N","N","N","N","N","N","N","N","N","N","N","N","72.2","3.0","4.6","1.3","35.5","3.1","43.6","2.9","16.2","1.8","40772","2187","39.7","4.2","60.3","4.2","72.3","4.0","22.9","3.4","4.8","1.9","20749","2271","52.4","5.8","40.6","5.4","11.8","3.9","47.6","5.8","39.4","5.5","8.3","3.7","37.3","(X)","37.5","(X)","35.7","(X)","50578","4627","55877","3829","33026","8104","N","N","86575","76119","-","**","N","N","51000","19784","43605","32421","56422","2778","16091","3967","56170","3899","57954","7147","37589","8532","61710","4175","56846","7847","64083","6052","71966","3356","29602","6103","45992","29798","32397","3071","26241","7639","25018","5746","35541","21579","36728","4725","34846","5657","64269","26101","(X)","(X)","(X)","(X)","(X)","(X)"
